"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sptssa",2.37876883579345e-91,-0.987600817400518,0.036,0.112,8.18153753382799e-87
"Ube2e3",2.56321347643972e-91,-1.2435432095295,0.026,0.103,8.81591643086676e-87
"Hpf1",3.98093747317958e-91,-1.44252144921019,0.031,0.119,1.36920363452538e-86
"Rfwd3",5.62513988381e-91,-0.792545548487545,0.047,0.129,1.93471061163761e-86
"Eif3b",6.28858534141287e-91,-3.05099470582716,0.002,0.058,2.16289604232554e-86
"Naca",8.63905762179064e-91,-0.213473593008474,0.095,0.166,2.97131747843867e-86
"Mmp25",1.04042829356987e-90,0.296472592664976,0.796,0.737,3.57844907290419e-86
"Kdelr2",1.06930126814337e-90,-0.881845386589972,0.041,0.119,3.67775478165231e-86
"Anapc5",1.21938405109706e-90,-0.82883320963788,0.059,0.148,4.19394950534324e-86
"Trim28",2.01032790940432e-90,-4.69582801773984,0.001,0.062,6.91432181160522e-86
"Smc6",2.92680111349253e-90,-1.23424019303328,0.056,0.164,1.00664397497462e-85
"Smim14",9.51165154523963e-90,0.309603767077066,0.523,0.51,3.27143743246972e-85
"Gm4617",1.42479032520657e-89,-4.43684055712186,0.001,0.058,4.90042384451547e-85
"Exosc8",2.11698044078728e-89,-4.40229019378769,0.001,0.058,7.28114252804377e-85
"Pds5b",5.12069199219043e-89,-0.928917904828428,0.03,0.104,1.76121080379398e-84
"Mms22l",5.8878307104723e-89,-4.00788584847556,0.001,0.058,2.02506049455984e-84
"Ptges3",6.68621860673693e-89,-0.562495386595381,0.088,0.183,2.2996580276011e-84
"Nudt3",9.18734075041708e-89,-0.82047100049932,0.055,0.14,3.15989397769845e-84
"Elovl5",1.10511539343003e-88,-1.03098582307599,0.053,0.147,3.80093388416326e-84
"Rnf26",1.72653242598377e-88,-9.3225121590944,0,0.054,5.93823562592857e-84
"Nup85",3.15202489115708e-88,-4.28903746534446,0.001,0.057,1.08410744106457e-83
"Rbl1",5.88297507646734e-88,-1.3198072846956,0.028,0.107,2.02339044780018e-83
"Syncrip",6.3686222025688e-88,-0.815985455618301,0.056,0.141,2.19042392035151e-83
"Add3",7.21555521024713e-88,0.227923109094769,0.744,0.731,2.4817180590124e-83
"Lage3",8.04804446161065e-88,-1.83490751484669,0.016,0.088,2.76804441212637e-83
"Eef1b2",1.04518011795017e-87,-0.548280562777161,0.147,0.267,3.59479249767782e-83
"Ddost",1.76610702479819e-87,0.318696008930369,0.065,0.088,6.07434850109089e-83
"Tm7sf3",2.26619047998904e-87,-1.38252888135578,0.016,0.077,7.7943355368743e-83
"Itgam",2.53919290183649e-87,0.133109641702991,0.938,0.935,8.73330006657644e-83
"Dek",2.57893719185756e-87,-1.53245761510114,0.077,0.203,8.86999657767488e-83
"Tmsb4x",2.73464837748625e-87,0.103904377261064,0.993,0.993,9.4055496295262e-83
"Eef1d",2.98809664637851e-87,-1.50409570934186,0.016,0.08,1.02772596055542e-82
"Npm3",1.01513958107445e-86,-7.48996397774955,0,0.055,3.49147107514748e-82
"Nup62",1.21677953821012e-86,-1.63998494842574,0.017,0.089,4.18499154371989e-82
"Rps15",1.22023372801882e-86,-0.537316775111945,0.09,0.18,4.19687188414792e-82
"Ptp4a1",4.59117371416411e-86,0.641158926478155,0.384,0.313,1.57908828724961e-81
"Ruvbl2",6.50245434415837e-86,-0.880115882267803,0.044,0.122,2.23645414712983e-81
"Brip1",7.37250239330499e-86,-2.02972780082939,0.01,0.073,2.53569847315332e-81
"Ube2t",1.4266490442747e-85,-6.31674217609228,0,0.053,4.90681672287839e-81
"Lmnb2",5.03538174712314e-85,-1.0710344866571,0.019,0.076,1.73186919810553e-80
"Degs1",8.28413500455642e-85,0.32254328750866,0.541,0.517,2.84924539346713e-80
"Bora",1.08231222734155e-84,-3.51923044203094,0.003,0.06,3.72250467471853e-80
"Sh3bgrl3",1.10279113913048e-84,0.13284584778864,0.957,0.952,3.79293984392536e-80
"Lsm6",1.34907902066983e-84,-0.376072845563882,0.097,0.175,4.64002238369183e-80
"Vsir",1.80271235835256e-84,0.202495719634245,0.814,0.807,6.20024888531779e-80
"Ncl",2.59163914538935e-84,-0.382955328381559,0.115,0.203,8.91368367665215e-80
"Itgb2",2.70509545129713e-84,0.131760765712602,0.966,0.964,9.30390529519133e-80
"Lsm2",3.99094596852624e-84,-2.32537687847845,0.008,0.07,1.37264595641492e-79
"H2az2",5.67976444695036e-84,-0.80516374537508,0.146,0.288,1.95349818388411e-79
"Shcbp1",5.8390746468405e-84,-3.31861425938812,0.002,0.058,2.00829133403432e-79
"Tcerg1",6.74377009572627e-84,-1.13436334657316,0.03,0.102,2.31945228672409e-79
"Cystm1",7.02433566864961e-84,-1.61297086299823,0.041,0.142,2.41595000987535e-79
"Jpt2",8.37818098617286e-84,-4.47124896976424,0.002,0.059,2.88159156838429e-79
"Arhgap11a",9.81614555539141e-84,-0.455667675559891,0.07,0.144,3.37616510232132e-79
"Reep4",1.26577174327654e-83,-1.08074049516153,0.051,0.143,4.35349533382532e-79
"Tfrc",1.42066929525786e-83,-4.38766629433076,0.001,0.057,4.88624997410988e-79
"Srsf7",1.76721826619725e-83,-0.701874158401238,0.078,0.172,6.07817050475884e-79
"Maz",2.06076417139075e-83,-0.806641559607527,0.137,0.273,7.08779229108135e-79
"Blm",2.16516023068233e-83,-1.0717573410698,0.017,0.074,7.4468520974088e-79
"Nfkbia",2.84526961060573e-83,0.432938811424898,0.536,0.481,9.78602029871735e-79
"2700099C18Rik",5.5898334739869e-83,-4.59159243444646,0.001,0.053,1.92256732504305e-78
"Ifitm6",6.2953781543811e-83,0.157645147194059,0.922,0.902,2.16523236241784e-78
"Naa40",1.26785720170885e-82,-3.72488253257605,0.002,0.057,4.36066805955741e-78
"Rbbp8",2.27775981034687e-82,-0.95124853648042,0.038,0.114,7.83412709170702e-78
"Rfc3",2.60336192816881e-82,-5.32615900944469,0,0.049,8.95400301574381e-78
"Rpl26",3.25167989280713e-82,-0.215882005967013,0.117,0.19,1.11838278233208e-77
"Nxt1",4.23020523145726e-82,-1.11310591615345,0.024,0.091,1.45493678730741e-77
"Polr2m",4.3853224214351e-82,-1.60168527065035,0.018,0.087,1.50828779362839e-77
"Ska1",5.63508485427643e-82,-4.82226903441918,0.001,0.055,1.93813108477983e-77
"Rpl18",8.58776871473392e-82,-0.48152357764814,0.133,0.236,2.95367717174558e-77
"Igsf8",9.03471568604198e-82,-2.38703845436971,0.005,0.058,3.10740011305728e-77
"Orc6",2.42271157308513e-81,-1.38790466056728,0.019,0.085,8.33267418446899e-77
"Jade1",3.60238669709164e-81,-0.793466533817759,0.043,0.115,1.2390048805977e-76
"Wdhd1",3.79842697769954e-81,-3.85341749100453,0.002,0.055,1.30643097470998e-76
"Lgals3",4.92920872553247e-81,0.193430995838566,0.881,0.856,1.69535204905964e-76
"Mapk13",9.44183637386375e-81,0.283756070352852,0.547,0.532,3.2474252024267e-76
"Igkc",1.01895971297771e-80,-10.6933357246626,0,0.049,3.50461003681554e-76
"Rps23",1.04166107603568e-80,-0.492655147411326,0.101,0.191,3.58268910491711e-76
"Parp2",1.06286473464334e-80,-5.48586850404775,0.001,0.054,3.6556169683323e-76
"Ppm1g",2.70613107519392e-80,-0.378141738696118,0.129,0.222,9.30746722002198e-76
"Slc1a5",3.17876321905169e-80,-2.12266453518972,0.01,0.074,1.09330382156064e-75
"Ncf2",4.42422595470549e-80,0.226890907016589,0.859,0.836,1.52166827486141e-75
"Nup107",5.7905114839449e-80,-1.47650934653641,0.019,0.088,1.99158851978801e-75
"Cenpl",6.56317376964774e-80,-0.987072492987597,0.021,0.079,2.25733798633264e-75
"Fkbp3",6.56563248744656e-80,-7.84876253094219,0,0.051,2.25818363773237e-75
"Gpsm2",6.6217773179535e-80,-5.41148798787189,0.001,0.052,2.27749409073693e-75
"Rpl22l1",9.24531962763859e-80,-0.831612923556021,0.03,0.092,3.17983523273002e-75
"Cdk11b",9.90145671098002e-80,0.279471875649839,0.642,0.62,3.40550702117447e-75
"Eif4e",1.00272418318077e-79,-0.89692583856211,0.052,0.135,3.44876955563195e-75
"Rnaseh2b",1.03861526575404e-79,-4.86017483801048,0.001,0.053,3.57221334503445e-75
"Atl2",1.08530377267565e-79,-0.589235390866753,0.044,0.11,3.73279379574063e-75
"Strbp",1.23965170831796e-79,-1.27006998709054,0.026,0.1,4.26365808558881e-75
"Mta1",1.67255524295421e-79,-4.34501063133695,0.002,0.056,5.75258650261671e-75
"Rpl39",2.40187984051317e-79,-0.633886722085012,0.162,0.292,8.26102552346098e-75
"Eif1ad",3.01385354719213e-79,-1.12718858061447,0.031,0.103,1.03658478902126e-74
"Max",3.52105623414954e-79,0.268131964560406,0.799,0.762,1.21103208117339e-74
"Itgb2l",4.14007136503651e-79,0.276781697776308,0.692,0.648,1.42393614529066e-74
"Spdl1",4.82876187494215e-79,-4.6482370138907,0.001,0.05,1.6608043592676e-74
"Parpbp",5.01918680256846e-79,-4.92958190640975,0.001,0.05,1.7262991088754e-74
"Cdc45",6.17562249117654e-79,-1.12910635731719,0.023,0.087,2.12404359961526e-74
"Cdt1",6.59532628353382e-79,-7.17582437046555,0,0.05,2.26839652195862e-74
"Sephs1",8.10559341966561e-79,-2.38742748386515,0.007,0.067,2.78783780075979e-74
"Cln6",8.92496713906715e-79,-6.14961747588113,0,0.051,3.06965319781076e-74
"Gnai2",9.64735227728448e-79,0.11309512313345,0.989,0.989,3.31811034224923e-74
"Myl6",1.21980265168511e-78,0.175458623942521,0.833,0.823,4.19538924020576e-74
"Cdc42",2.08575899892222e-78,0.144583559859162,0.959,0.953,7.1737595008931e-74
"Fcer1g",2.20092569310466e-78,0.109013483184747,0.986,0.986,7.56986382886415e-74
"Cep57",2.66232531190702e-78,-1.21740350437587,0.02,0.081,9.156801677773e-74
"Mrpl51",3.42147597014361e-78,-0.567299445020065,0.061,0.131,1.17678244517119e-73
"Rpl8",4.80275890852023e-78,-0.635560178023212,0.066,0.146,1.65186089899645e-73
"Rgcc",4.93838043490895e-78,-0.550941978009646,0.088,0.175,1.69850656678258e-73
"Mgat2",5.28039490091501e-78,-0.451990031484726,0.076,0.15,1.81613902222071e-73
"Prss57",5.3192687566911e-78,-1.55810432957126,0.009,0.06,1.82950929617634e-73
"Fancd2",5.47424965973806e-78,-4.4180083718699,0.001,0.052,1.88281342797031e-73
"Eif1ax",5.85653613907946e-78,-0.645778022010659,0.047,0.113,2.01429703967499e-73
"Cbx3",6.3600392864212e-78,-1.12934260913789,0.113,0.249,2.18747191217171e-73
"Lman1",7.1600999113656e-78,-3.82218475973017,0.001,0.049,2.46264476351508e-73
"Eef1a1",8.20803584635139e-78,-0.344273432009285,0.108,0.186,2.8230718489941e-73
"Iqgap1",9.38275065040975e-78,0.132305828230465,0.967,0.969,3.22710325870193e-73
"Xpo1",9.47465120335626e-78,-0.504833747338031,0.11,0.203,3.25871153488235e-73
"1700020L24Rik",9.8397823028539e-78,-0.761701147666288,0.076,0.166,3.38429472524357e-73
"Dhrs7",1.00703536116945e-77,0.268385529043006,0.75,0.72,3.46359742120621e-73
"G2e3",1.4255746885891e-77,-1.31052364702872,0.022,0.087,4.90312158393337e-73
"Cenpk",1.48967021686245e-77,-5.32663329370722,0.001,0.052,5.12357174387671e-73
"Glrx5",1.97363909376661e-77,-1.98697983597113,0.005,0.048,6.78813429910087e-73
"H2ac8",2.22065455337011e-77,-2.41186472033763,0.006,0.059,7.63771927086117e-73
"Cse1l",3.79527619482027e-77,-4.32141808385913,0.001,0.051,1.30534729444648e-72
"Ubl3",4.03523017959726e-77,0.305883966853167,0.643,0.608,1.38787706797068e-72
"Brip1os",4.1604558016313e-77,-0.638146837634892,0.084,0.175,1.43094716841307e-72
"Uchl5",4.52546244965248e-77,-0.535868246896835,0.097,0.187,1.55648755493347e-72
"1700037H04Rik",4.56041506170379e-77,-0.618083074984457,0.13,0.241,1.5685091563224e-72
"Naa50",5.28558567591852e-77,-0.586805113213095,0.055,0.126,1.81792433737541e-72
"Pimreg",5.45638987656901e-77,-5.31225075399045,0.001,0.05,1.87667073414715e-72
"Dusp1",5.83294422220401e-77,0.673151090158848,0.528,0.38,2.00618283578485e-72
"Ywhaq",7.85822357247177e-77,-0.27270158235798,0.139,0.222,2.70275741551594e-72
"Cnbp",9.39352732881241e-77,-0.40261479582871,0.17,0.278,3.23080978947174e-72
"Ewsr1",1.2900983845912e-76,-0.288397507961321,0.232,0.344,4.43716438396296e-72
"Eif4a1",1.42673737406569e-76,-0.580975265848445,0.123,0.227,4.90712052436154e-72
"Lin9",1.78110078644787e-76,-1.88760662814672,0.01,0.068,6.1259180449088e-72
"Rad51",1.79313087391487e-76,-4.71908359941699,0.001,0.053,6.16729432774279e-72
"Rps15a-ps6",1.84428815144582e-76,-0.679663366549502,0.05,0.12,6.34324466808277e-72
"Cacybp",2.05688274814344e-76,-0.827590918596762,0.042,0.113,7.07444252396453e-72
"Lasp1",2.9317564822147e-76,0.186758000782222,0.854,0.84,1.00834832449292e-71
"Neto2",4.02709957050206e-76,-4.40758391240529,0.001,0.052,1.38508062627848e-71
"Pgd",5.40789855871877e-76,0.151491998453633,0.908,0.908,1.85999263028573e-71
"Eif4a3",6.5006116264962e-76,-0.517176154956369,0.079,0.158,2.2358203628171e-71
"Brca2",1.74714232482538e-75,-4.5138777032243,0.001,0.05,6.00912131200443e-71
"Cited2",2.62884844657752e-75,0.2943296610861,0.488,0.479,9.04166134715871e-71
"Tpi1",3.05316572932163e-75,-0.425216765914537,0.177,0.288,1.05010582094288e-70
"Eprs",3.69567918014844e-75,-3.71182474784699,0.002,0.053,1.27109189722025e-70
"R3hdm4",3.94323673964783e-75,0.15642894232829,0.959,0.952,1.35623684423448e-70
"Tmsb10",4.59255990678341e-75,0.381828082508019,0.376,0.361,1.57956505433909e-70
"Dnajc2",6.24056528315723e-75,-1.05025005369115,0.028,0.093,2.1463800234891e-70
"Tcf19",6.69481984859368e-75,-6.69972182371932,0,0.047,2.30261633872531e-70
"Cct2",7.56096045456899e-75,-0.309551572201587,0.125,0.201,2.60051673874446e-70
"Ppil1",7.9225862021012e-75,-3.09757162186543,0.004,0.058,2.72489429835069e-70
"Rad18",1.23338870958798e-74,-5.1315610654722,0,0.047,4.2421171277569e-70
"B230118H07Rik",2.00228239041402e-74,-9.25511100668521,0,0.045,6.88665005358999e-70
"Adpgk",2.21558357066949e-74,0.216421337949592,0.813,0.774,7.62027813296064e-70
"Brca1",2.32066511935857e-74,-3.10980884326587,0.003,0.056,7.98169561152185e-70
"Rpl18a",2.45098541095701e-74,-0.405110341534938,0.193,0.307,8.42991922244555e-70
"Rnf10",2.5030671188893e-74,0.267730435592049,0.512,0.506,8.60904904870785e-70
"Naa20",2.52514626483606e-74,-1.14482903814444,0.021,0.078,8.68498806327714e-70
"Sumo3",2.97205612811836e-74,-0.876689150347808,0.048,0.124,1.02220898470503e-69
"Snrpd2",4.22766735885897e-74,-1.7619725397318,0.01,0.064,1.45406391140596e-69
"Sae1",4.41487135471453e-74,-1.43061838832343,0.017,0.078,1.51845085374051e-69
"Net1",4.73228709843597e-74,-4.53046084969986,0.001,0.045,1.62762282463607e-69
"Pnn",9.17392202614539e-74,-0.411008426072532,0.107,0.191,3.15527874167245e-69
"Cdca5",1.06522976463982e-73,-6.5554533851617,0,0.048,3.66375125250218e-69
"Rpn2",1.07184180760794e-73,-0.947231162194491,0.021,0.072,3.68649271308676e-69
"Eif3l",1.36010659841042e-73,-0.317180542234951,0.088,0.155,4.67795063457281e-69
"Wee1",1.43293840072818e-73,-3.47570809652265,0.002,0.047,4.92844833546452e-69
"Nup210",2.05944564220071e-73,-2.68044686290826,0.005,0.061,7.08325734178514e-69
"Nek2",2.2440441635624e-73,-4.77103239311216,0.001,0.049,7.71816549615652e-69
"Atpif1",2.7417869377099e-73,-0.465668005487943,0.145,0.247,9.43010199355942e-69
"Cbx1",2.8850660511843e-73,-0.304553658302293,0.085,0.152,9.92289617644327e-69
"Ywhaz",2.97399965188465e-73,0.138998766733079,0.941,0.937,1.02287744026921e-68
"Smc5",3.02028835351673e-73,-1.06819988210846,0.027,0.092,1.03879797630855e-68
"Rpl21",3.1446385622317e-73,-0.342795767726457,0.145,0.232,1.08156698709397e-68
"Spcs2",3.5854272822652e-73,0.115951188597937,0.273,0.315,1.23317185946229e-68
"Tlnrd1",7.01557156958215e-73,-0.414295717710624,0.094,0.167,2.41293568564209e-68
"Smchd1",7.30359462003633e-73,-0.46266573609852,0.139,0.239,2.51199833361529e-68
"Gm14586",7.37118967365354e-73,-1.15765569772078,0.013,0.058,2.5352469763564e-68
"H1f3",8.04604446464656e-73,-4.7363536755204,0.001,0.049,2.76735653317054e-68
"Metap2",1.30441425445011e-72,-0.238785773724322,0.14,0.216,4.4864023867557e-68
"Pola2",1.52304935226257e-72,-5.0923414026368,0.001,0.049,5.23837594217188e-68
"Dhx9",1.73717925180608e-72,-0.385068285709552,0.091,0.163,5.97485431866184e-68
"Tram1",1.78105258671621e-72,0.193582167370736,0.377,0.404,6.12575226675173e-68
"Ckap5",1.87658120671401e-72,-0.642140397729078,0.1,0.197,6.45431340237216e-68
"Fubp1",2.12068190707994e-72,-1.23581737349467,0.021,0.082,7.29387335121074e-68
"Psap",2.91676597111028e-72,0.166430158558927,0.91,0.908,1.00319248810367e-67
"Ndufc2",4.31572041056848e-72,-0.654370117205936,0.062,0.134,1.48434887801092e-67
"Pold3",4.46397565862583e-72,-1.38450529974857,0.026,0.096,1.53533978802777e-67
"Lims1",4.65538257554908e-72,0.193144716616765,0.787,0.773,1.60117228303435e-67
"Snu13",4.93807948020744e-72,-0.925961078463887,0.026,0.083,1.69840305642255e-67
"4930438A08Rik",5.44840862169065e-72,0.205664341947056,0.282,0.306,1.87392566134428e-67
"Klhl23",6.91347582621612e-72,-5.114747777907,0,0.044,2.37782087566877e-67
"Cep128",7.53630848624889e-72,-0.490555039805797,0.097,0.185,2.59203794076044e-67
"M6pr",9.21581143783606e-72,-0.560640627087497,0.12,0.219,3.16968618592933e-67
"Marcksl1",1.19060716375271e-71,-0.457126714225767,0.26,0.4,4.09497427901107e-67
"Nomo1",1.51249242886236e-71,-1.72901149268337,0.012,0.07,5.20206645982921e-67
"Klhl6",1.74468229316454e-71,0.280717747827495,0.249,0.262,6.00066027911012e-67
"Ndufab1",1.97686743818811e-71,-1.00319903845133,0.018,0.068,6.79923786690419e-67
"Ndufa12",2.16080886756838e-71,-1.01920361102286,0.032,0.098,7.43188601911469e-67
"Cops6",2.20876027299545e-71,-0.294939837728558,0.098,0.167,7.59681008294053e-67
"Rad54l",2.47141653343565e-71,-5.89208449524931,0,0.046,8.50019002509858e-67
"Tecr",2.72215107868534e-71,0.22133314745758,0.567,0.568,9.36256642003037e-67
"Stom",2.957110605485e-71,-1.33094418643782,0.019,0.079,1.01706862165051e-66
"Memo1",3.26361716855566e-71,-0.714052223049067,0.033,0.09,1.12248848895303e-66
"Hspa14",3.83883270847995e-71,-0.620233415217261,0.09,0.179,1.32032812175459e-66
"Gm5781",4.55374078099519e-71,-0.463973442303648,0.032,0.086,1.56621360421549e-66
"Gstm1",6.44177163053333e-71,-5.21441646471541,0.001,0.048,2.21558293460563e-66
"Gm9794",7.05922624183623e-71,-0.421104816630554,0.129,0.218,2.42795027361715e-66
"Mthfd2",7.64127782941364e-71,-0.611593327177173,0.056,0.124,2.62814109664853e-66
"Ssr3",8.72526048088844e-71,0.163958064372504,0.402,0.43,3.00096608979677e-66
"Gm10076",1.03337869262732e-70,-0.518364507921395,0.098,0.182,3.5542026754224e-66
"Srrt",1.12844446070647e-70,-0.156006796298031,0.162,0.236,3.88117187815382e-66
"Psmd7",1.45455391538277e-70,-0.135489382950399,0.06,0.106,5.0027927365675e-66
"Dot1l",1.62867766812208e-70,-0.758598056004447,0.035,0.095,5.60167397173907e-66
"Cct6a",1.7135031852023e-70,-0.559969154288379,0.05,0.111,5.89342285518479e-66
"Tyrobp",1.94053344499493e-70,0.14324225903225,0.98,0.976,6.67427073071558e-66
"Dtl",2.23320529330405e-70,-3.93421359205331,0.001,0.047,7.68088628578995e-66
"Ssb",2.45398530967164e-70,-0.345355496280862,0.191,0.295,8.44023707408464e-66
"Snrnp40",2.54123562209943e-70,-0.762116912375357,0.046,0.114,8.74032579864877e-66
"Eef2",2.73336081023535e-70,-0.190905615614074,0.25,0.345,9.40112117072346e-66
"Larp1b",3.15511749578876e-70,-0.577056073554449,0.096,0.185,1.08517111150158e-65
"Kmt5c",4.53395398703615e-70,-0.42328916147948,0.068,0.135,1.55940813430121e-65
"S100a11",6.30375253136536e-70,0.117511886465897,0.993,0.99,2.1681126456378e-65
"Rnf7",6.74927451107881e-70,-0.429509666318237,0.078,0.148,2.32134547534044e-65
"Depdc1b",7.09165219235083e-70,-0.254871871327595,0.131,0.206,2.43910285503715e-65
"Gpr141",8.10937991618914e-70,0.34481021769909,0.487,0.457,2.78914012837409e-65
"Rpl11",9.22628673432713e-70,-0.223365380613598,0.098,0.16,3.17328905940447e-65
"Scnn1a",1.09658335142093e-69,-0.447333360787513,0.19,0.309,3.77158877887715e-65
"Slpi",1.18685356382831e-69,0.275562471644227,0.881,0.799,4.0820641474311e-65
"Supt16",1.37161787779427e-69,-0.494603729630194,0.153,0.261,4.7175425288856e-65
"Larp7",1.47249401382458e-69,-0.679313123029078,0.025,0.076,5.06449591114827e-65
"Psmc4",1.53992549909881e-69,-0.257357420942165,0.096,0.161,5.29641976160046e-65
"Rpl31-ps8",2.0531632564792e-69,-0.184851930266588,0.087,0.143,7.06164970433456e-65
"Ndufv2",2.10101486159389e-69,-0.184046468239573,0.142,0.213,7.22623051496603e-65
"Eif3h",2.32390240831053e-69,-0.293415621100162,0.194,0.289,7.99282994314323e-65
"Gltp",2.52526047896297e-69,-0.327105924760197,0.262,0.382,8.68538089134525e-65
"Haspin",2.5632961998125e-69,-2.37086020366405,0.006,0.056,8.81620094963511e-65
"Eif3e",2.98361337447753e-69,-0.494852632813199,0.029,0.073,1.0261839840178e-64
"Sh3bgrl",3.33335819924665e-69,-0.541724226155288,0.142,0.247,1.14647521904889e-64
"Rab6a",3.55690118386726e-69,0.165209463049981,0.837,0.836,1.22336059317931e-64
"Cenpw",3.616419749206e-69,-7.67862772424606,0,0.044,1.24383140854191e-64
"Erg28",5.34000823404767e-69,-1.30817733963348,0.018,0.075,1.83664243201836e-64
"Txnl1",6.27060652761966e-69,-0.348315451928897,0.096,0.167,2.15671240910951e-64
"Hprt",6.41564043821319e-69,-0.535636338408063,0.109,0.199,2.20659537231904e-64
"Abhd17b",6.96841689125642e-69,-0.163470548909851,0.177,0.256,2.39671730557873e-64
"Pcgf5",7.60860174152474e-69,-0.326454994709892,0.111,0.188,2.61690248298002e-64
"Srsf4",7.89168783248365e-69,-0.37308706035929,0.115,0.197,2.71426711310443e-64
"Clec4a2",7.98592498382498e-69,0.208678361728506,0.684,0.671,2.74667903893676e-64
"Rad23a",9.99909579855221e-69,-0.288894116779864,0.102,0.169,3.43908900895405e-64
