gene_id,MUI_Innsbruck.P11_blood_Neutrophil,MUI_Innsbruck.P12_blood_Neutrophil,MUI_Innsbruck.P12_tumor_Neutrophil,MUI_Innsbruck.P13_blood_Neutrophil,MUI_Innsbruck.P13_tumor_Neutrophil,MUI_Innsbruck.P14_blood_Neutrophil,MUI_Innsbruck.P14_tumor_Neutrophil,MUI_Innsbruck.P15_blood_Neutrophil,MUI_Innsbruck.P15_tumor_Neutrophil,MUI_Innsbruck.P16_blood_Neutrophil,MUI_Innsbruck.P16_tumor_Neutrophil,MUI_Innsbruck.P3_blood_Neutrophil,MUI_Innsbruck.P3_tumor_Neutrophil,MUI_Innsbruck.P4_blood_Neutrophil,MUI_Innsbruck.P4_tumor_Neutrophil,MUI_Innsbruck.P5_blood_Neutrophil,MUI_Innsbruck.P5_tumor_Neutrophil,MUI_Innsbruck.P7_blood_Neutrophil,MUI_Innsbruck.P7_tumor_Neutrophil,MUI_Innsbruck.P8_blood_Neutrophil,MUI_Innsbruck.P8_tumor_Neutrophil,MUI_Innsbruck.P9_blood_Neutrophil,MUI_Innsbruck.P9_tumor_Neutrophil
SFT2D1,103.0,282.0,58.0,326.0,52.0,207.0,114.0,281.0,271.0,555.0,146.0,202.0,230.0,288.0,73.0,563.0,722.0,334.0,104.0,272.0,28.0,173.0,309.0
SGK1,185.0,359.0,110.0,558.0,77.0,425.0,812.0,510.0,1582.0,1074.0,346.0,483.0,936.0,183.0,185.0,1115.0,7318.0,520.0,143.0,679.0,241.0,246.0,1167.0
SH2D3C,43.0,316.0,11.0,462.0,12.0,249.0,57.0,377.0,211.0,800.0,39.0,350.0,82.0,434.0,34.0,668.0,473.0,284.0,18.0,461.0,8.0,198.0,61.0
SH3BGRL,64.0,238.0,19.0,465.0,21.0,300.0,46.0,369.0,309.0,731.0,76.0,329.0,149.0,307.0,20.0,720.0,537.0,315.0,64.0,665.0,41.0,339.0,120.0
SH3BGRL3,480.0,1195.0,78.0,1610.0,87.0,894.0,145.0,1103.0,431.0,3057.0,228.0,1748.0,861.0,2437.0,117.0,1812.0,1499.0,969.0,105.0,2190.0,77.0,794.0,413.0
SH3BP5,194.0,541.0,122.0,279.0,99.0,606.0,466.0,1122.0,533.0,658.0,382.0,246.0,644.0,647.0,125.0,950.0,2633.0,227.0,94.0,314.0,110.0,184.0,828.0
SH3GLB1,104.0,799.0,53.0,701.0,24.0,669.0,73.0,574.0,302.0,2096.0,117.0,879.0,193.0,1569.0,50.0,1390.0,732.0,719.0,56.0,1049.0,27.0,508.0,106.0
SH3KBP1,409.0,1486.0,135.0,1689.0,138.0,1369.0,390.0,1435.0,948.0,3191.0,415.0,1188.0,810.0,1863.0,154.0,2479.0,2624.0,1518.0,284.0,1784.0,143.0,865.0,644.0
SHISA5,125.0,762.0,55.0,853.0,44.0,1137.0,128.0,757.0,388.0,1745.0,138.0,652.0,217.0,1913.0,92.0,884.0,634.0,497.0,38.0,1214.0,46.0,522.0,181.0
SHKBP1,268.0,854.0,44.0,970.0,42.0,801.0,109.0,559.0,279.0,1679.0,121.0,721.0,251.0,1633.0,73.0,1134.0,613.0,574.0,62.0,1082.0,33.0,735.0,192.0
SHOC2,278.0,1039.0,124.0,1158.0,67.0,973.0,350.0,1093.0,675.0,2235.0,313.0,1197.0,764.0,1171.0,117.0,1865.0,1608.0,982.0,187.0,1087.0,104.0,749.0,597.0
SIGLEC10,16.0,403.0,11.0,1359.0,79.0,281.0,47.0,565.0,564.0,1070.0,71.0,733.0,102.0,993.0,76.0,1265.0,509.0,598.0,71.0,797.0,44.0,371.0,49.0
SIGLEC14,148.0,468.0,79.0,724.0,72.0,370.0,158.0,226.0,197.0,520.0,82.0,358.0,252.0,733.0,128.0,821.0,1131.0,0.0,0.0,813.0,51.0,175.0,204.0
SIK3,271.0,1112.0,334.0,1259.0,262.0,1417.0,1621.0,1549.0,2482.0,2172.0,888.0,1475.0,1990.0,1202.0,318.0,2290.0,6793.0,1234.0,510.0,1152.0,411.0,871.0,1992.0
SIPA1L1,666.0,1588.0,306.0,1522.0,304.0,1835.0,1251.0,2351.0,1782.0,2891.0,691.0,2156.0,1702.0,2058.0,200.0,3003.0,3804.0,1172.0,412.0,1584.0,630.0,993.0,1766.0
SIPA1L2,151.0,543.0,93.0,214.0,24.0,209.0,131.0,334.0,303.0,838.0,131.0,397.0,371.0,605.0,75.0,545.0,927.0,200.0,49.0,282.0,38.0,260.0,279.0
SIRPA,114.0,627.0,52.0,728.0,34.0,457.0,208.0,613.0,459.0,1239.0,248.0,550.0,215.0,738.0,112.0,1421.0,1392.0,597.0,126.0,651.0,49.0,423.0,254.0
SIRPB1,339.0,2365.0,185.0,2678.0,175.0,1824.0,287.0,2118.0,927.0,4076.0,370.0,1706.0,525.0,2926.0,173.0,3595.0,1771.0,1683.0,253.0,2093.0,70.0,1457.0,654.0
SIRPB2,42.0,235.0,17.0,534.0,17.0,375.0,23.0,469.0,174.0,851.0,54.0,241.0,58.0,178.0,8.0,608.0,314.0,431.0,48.0,599.0,18.0,247.0,21.0
SKAP2,163.0,1416.0,163.0,2018.0,131.0,1857.0,463.0,1199.0,1034.0,3309.0,482.0,1977.0,1304.0,1745.0,140.0,1558.0,1817.0,1766.0,319.0,1259.0,118.0,715.0,547.0
SKI,186.0,334.0,32.0,507.0,39.0,442.0,137.0,413.0,167.0,844.0,77.0,260.0,206.0,385.0,39.0,574.0,687.0,449.0,58.0,436.0,17.0,252.0,206.0
SKIL,93.0,429.0,151.0,546.0,143.0,387.0,561.0,704.0,1538.0,836.0,641.0,590.0,834.0,454.0,285.0,994.0,2840.0,376.0,337.0,377.0,165.0,241.0,922.0
SLA,273.0,745.0,314.0,753.0,185.0,1387.0,368.0,1997.0,1028.0,2260.0,865.0,802.0,775.0,1417.0,198.0,1679.0,2316.0,973.0,398.0,908.0,131.0,433.0,578.0
SLC11A1,559.0,1318.0,403.0,1239.0,261.0,1290.0,572.0,1895.0,1116.0,2651.0,696.0,758.0,925.0,2357.0,238.0,2227.0,3243.0,716.0,226.0,1748.0,207.0,620.0,819.0
SLC12A6,622.0,1517.0,157.0,1507.0,172.0,1173.0,499.0,1911.0,1357.0,3168.0,464.0,1654.0,671.0,1661.0,193.0,2605.0,2980.0,1294.0,290.0,1660.0,194.0,985.0,720.0
SLC15A3,102.0,564.0,22.0,435.0,31.0,356.0,112.0,562.0,278.0,794.0,104.0,377.0,90.0,429.0,45.0,924.0,471.0,192.0,55.0,325.0,17.0,217.0,141.0
SLC15A4,53.0,540.0,36.0,605.0,19.0,376.0,111.0,438.0,246.0,1258.0,107.0,607.0,210.0,649.0,54.0,770.0,769.0,484.0,83.0,671.0,13.0,313.0,164.0
SLC16A3,89.0,247.0,176.0,368.0,101.0,275.0,474.0,250.0,429.0,441.0,389.0,224.0,611.0,392.0,124.0,502.0,1600.0,201.0,155.0,326.0,105.0,159.0,508.0
SLC20A1,38.0,113.0,16.0,169.0,49.0,92.0,178.0,99.0,589.0,229.0,67.0,247.0,575.0,138.0,53.0,290.0,2341.0,145.0,28.0,187.0,53.0,97.0,468.0
SLC22A4,128.0,440.0,56.0,444.0,55.0,396.0,82.0,542.0,367.0,858.0,180.0,464.0,260.0,562.0,57.0,892.0,635.0,344.0,124.0,487.0,34.0,230.0,181.0
SLC25A13,45.0,149.0,37.0,206.0,37.0,115.0,329.0,345.0,877.0,266.0,100.0,214.0,297.0,139.0,174.0,337.0,2313.0,110.0,74.0,185.0,47.0,90.0,410.0
SLC25A3,109.0,321.0,26.0,423.0,39.0,303.0,89.0,345.0,178.0,646.0,79.0,436.0,331.0,340.0,32.0,557.0,650.0,342.0,74.0,356.0,32.0,185.0,187.0
SLC25A37,536.0,7275.0,714.0,5055.0,499.0,4894.0,1357.0,4526.0,4489.0,11694.0,2321.0,6541.0,3776.0,9573.0,750.0,8547.0,12656.0,3118.0,688.0,6149.0,529.0,3299.0,2317.0
SLC2A3,838.0,2610.0,1644.0,1974.0,1012.0,2054.0,3057.0,1762.0,5208.0,6649.0,9656.0,3499.0,17289.0,4475.0,1021.0,5112.0,29348.0,2404.0,1985.0,2216.0,737.0,1096.0,6881.0
SLC38A2,66.0,185.0,72.0,297.0,38.0,238.0,184.0,243.0,494.0,519.0,83.0,302.0,556.0,357.0,62.0,274.0,1877.0,239.0,68.0,203.0,38.0,153.0,324.0
SLC43A2,123.0,572.0,96.0,787.0,103.0,447.0,254.0,685.0,679.0,1031.0,281.0,524.0,495.0,461.0,129.0,995.0,1632.0,472.0,184.0,672.0,68.0,335.0,531.0
SLC44A2,215.0,669.0,42.0,1001.0,39.0,683.0,79.0,566.0,188.0,1983.0,81.0,873.0,171.0,980.0,28.0,925.0,360.0,709.0,53.0,1238.0,42.0,467.0,87.0
SLC45A4,97.0,244.0,52.0,526.0,87.0,297.0,270.0,358.0,336.0,612.0,132.0,434.0,538.0,328.0,58.0,641.0,1750.0,361.0,74.0,418.0,77.0,261.0,384.0
SLC49A4,337.0,760.0,74.0,652.0,38.0,670.0,181.0,605.0,483.0,1549.0,83.0,721.0,264.0,860.0,40.0,1576.0,911.0,663.0,55.0,588.0,28.0,474.0,190.0
SLC6A6,281.0,1128.0,102.0,1348.0,81.0,1035.0,303.0,1170.0,652.0,3396.0,312.0,1189.0,648.0,1482.0,156.0,2129.0,2358.0,1088.0,172.0,1233.0,78.0,746.0,497.0
SLC8A1,233.0,769.0,208.0,706.0,60.0,513.0,168.0,764.0,649.0,2299.0,347.0,1316.0,693.0,1264.0,70.0,1713.0,1920.0,680.0,179.0,1154.0,176.0,567.0,353.0
SLC9A8,93.0,582.0,70.0,271.0,71.0,228.0,208.0,477.0,594.0,638.0,147.0,347.0,305.0,436.0,81.0,1149.0,1160.0,224.0,98.0,277.0,79.0,147.0,245.0
SLCO3A1,295.0,624.0,83.0,865.0,88.0,809.0,331.0,715.0,605.0,1908.0,312.0,1007.0,684.0,1194.0,109.0,1572.0,2000.0,828.0,170.0,1114.0,151.0,530.0,558.0
SLK,106.0,464.0,40.0,883.0,42.0,640.0,92.0,514.0,307.0,1450.0,106.0,743.0,252.0,657.0,58.0,1086.0,698.0,621.0,97.0,781.0,42.0,390.0,111.0
SLMAP,102.0,346.0,34.0,492.0,38.0,343.0,62.0,353.0,208.0,821.0,75.0,516.0,307.0,571.0,36.0,627.0,591.0,493.0,43.0,413.0,38.0,307.0,129.0
SLTM,150.0,505.0,44.0,769.0,30.0,507.0,118.0,504.0,319.0,1188.0,102.0,602.0,289.0,717.0,69.0,810.0,894.0,624.0,78.0,769.0,42.0,439.0,221.0
SLU7,44.0,324.0,24.0,483.0,10.0,305.0,85.0,343.0,245.0,796.0,51.0,508.0,182.0,420.0,44.0,651.0,604.0,374.0,50.0,354.0,21.0,239.0,137.0
SMAP2,858.0,6166.0,561.0,7056.0,302.0,5227.0,364.0,4630.0,1135.0,18279.0,822.0,2874.0,728.0,5853.0,146.0,7852.0,2994.0,3929.0,354.0,5748.0,184.0,5406.0,747.0
SMARCA2,92.0,463.0,27.0,460.0,30.0,394.0,91.0,450.0,176.0,965.0,64.0,539.0,271.0,585.0,32.0,732.0,639.0,444.0,56.0,609.0,29.0,304.0,172.0
SMCHD1,1391.0,5508.0,596.0,7210.0,788.0,7079.0,1700.0,6679.0,3588.0,14211.0,1527.0,5815.0,3859.0,8949.0,455.0,10046.0,11491.0,6124.0,1030.0,6451.0,465.0,4048.0,2220.0
SMG1,107.0,337.0,37.0,379.0,36.0,281.0,201.0,273.0,373.0,589.0,100.0,534.0,466.0,443.0,62.0,604.0,1040.0,367.0,64.0,376.0,38.0,193.0,212.0
SNAP23,71.0,407.0,48.0,611.0,35.0,397.0,196.0,446.0,700.0,1030.0,111.0,470.0,359.0,554.0,45.0,845.0,1838.0,568.0,93.0,627.0,31.0,309.0,294.0
SNN,34.0,304.0,43.0,480.0,35.0,385.0,124.0,350.0,251.0,629.0,87.0,235.0,216.0,238.0,25.0,584.0,566.0,298.0,47.0,364.0,23.0,151.0,159.0
SNRK,389.0,933.0,62.0,1176.0,45.0,952.0,108.0,1421.0,239.0,2111.0,57.0,1038.0,355.0,1011.0,33.0,2002.0,743.0,988.0,61.0,841.0,23.0,532.0,185.0
SNX10,74.0,1331.0,121.0,1554.0,55.0,1210.0,313.0,993.0,1008.0,3381.0,435.0,1114.0,461.0,1493.0,155.0,1947.0,2317.0,1209.0,223.0,1725.0,99.0,991.0,470.0
SNX18,34.0,524.0,13.0,275.0,8.0,246.0,17.0,236.0,117.0,910.0,32.0,584.0,98.0,689.0,22.0,876.0,290.0,398.0,23.0,421.0,17.0,232.0,45.0
SNX3,88.0,386.0,24.0,321.0,14.0,307.0,69.0,317.0,285.0,785.0,64.0,394.0,156.0,808.0,38.0,730.0,671.0,308.0,55.0,424.0,22.0,195.0,113.0
SNX6,39.0,309.0,14.0,364.0,19.0,360.0,33.0,178.0,187.0,814.0,65.0,443.0,119.0,463.0,17.0,692.0,504.0,502.0,50.0,525.0,18.0,259.0,100.0
SOCS3,145.0,1770.0,967.0,2131.0,1127.0,2690.0,7497.0,1922.0,5794.0,5046.0,6588.0,1330.0,7925.0,3294.0,362.0,2814.0,23649.0,1343.0,936.0,1479.0,2572.0,1007.0,15356.0
SOD2,943.0,17405.0,2085.0,11238.0,2363.0,10892.0,8694.0,10297.0,13888.0,19332.0,8445.0,11703.0,12245.0,13396.0,2751.0,36260.0,40387.0,8343.0,3730.0,10630.0,2873.0,6160.0,12518.0
SON,254.0,796.0,61.0,1393.0,70.0,967.0,224.0,1024.0,539.0,2730.0,165.0,1026.0,418.0,1198.0,92.0,1601.0,1241.0,1374.0,121.0,1209.0,70.0,659.0,381.0
SORL1,474.0,2280.0,172.0,2862.0,196.0,2173.0,319.0,2287.0,1280.0,6073.0,625.0,3033.0,1058.0,2834.0,163.0,4006.0,2965.0,2648.0,424.0,2915.0,179.0,1758.0,527.0
SOS2,340.0,1409.0,70.0,1295.0,44.0,1142.0,124.0,1048.0,424.0,2775.0,121.0,1279.0,312.0,1715.0,53.0,2357.0,1218.0,1126.0,101.0,1215.0,63.0,715.0,163.0
SP1,68.0,388.0,29.0,643.0,22.0,388.0,54.0,279.0,214.0,1330.0,70.0,534.0,175.0,562.0,34.0,654.0,491.0,687.0,81.0,725.0,18.0,375.0,102.0
SP100,228.0,1321.0,174.0,1699.0,154.0,2117.0,624.0,1246.0,1085.0,2681.0,386.0,1306.0,769.0,3570.0,234.0,2214.0,3704.0,1306.0,179.0,1734.0,118.0,1128.0,898.0
SP110,402.0,2213.0,133.0,3292.0,196.0,3206.0,471.0,2464.0,1343.0,5537.0,442.0,2452.0,857.0,4622.0,216.0,3684.0,3148.0,2548.0,280.0,3294.0,126.0,2166.0,1013.0
SP140,99.0,196.0,18.0,437.0,56.0,670.0,281.0,628.0,515.0,686.0,122.0,360.0,293.0,778.0,92.0,532.0,1155.0,293.0,62.0,314.0,30.0,272.0,362.0
SP3,312.0,743.0,43.0,774.0,43.0,716.0,122.0,893.0,280.0,1737.0,114.0,1039.0,303.0,997.0,63.0,1456.0,768.0,789.0,104.0,835.0,24.0,470.0,188.0
SPAG9,296.0,766.0,176.0,1016.0,221.0,747.0,1444.0,1061.0,2706.0,1935.0,737.0,1069.0,1819.0,709.0,309.0,1646.0,7399.0,811.0,378.0,1002.0,313.0,592.0,2088.0
SPEN,169.0,529.0,43.0,945.0,41.0,446.0,150.0,512.0,541.0,1253.0,117.0,764.0,386.0,617.0,43.0,977.0,1006.0,828.0,114.0,977.0,41.0,414.0,280.0
SPG21,98.0,337.0,19.0,328.0,15.0,298.0,66.0,289.0,241.0,718.0,46.0,283.0,137.0,322.0,41.0,554.0,607.0,400.0,59.0,434.0,19.0,233.0,119.0
SPI1,939.0,5045.0,284.0,6724.0,360.0,5193.0,817.0,3187.0,2194.0,8700.0,973.0,2824.0,700.0,5085.0,272.0,6525.0,5158.0,2661.0,357.0,5055.0,277.0,2903.0,1160.0
SPOPL,89.0,324.0,60.0,573.0,29.0,403.0,117.0,409.0,376.0,1268.0,153.0,694.0,351.0,644.0,85.0,884.0,1052.0,556.0,94.0,593.0,31.0,274.0,202.0
SPTY2D1,62.0,447.0,32.0,496.0,35.0,380.0,65.0,506.0,319.0,1047.0,127.0,636.0,207.0,388.0,46.0,802.0,673.0,373.0,56.0,481.0,31.0,266.0,152.0
SQSTM1,104.0,538.0,172.0,753.0,120.0,498.0,1140.0,513.0,1803.0,881.0,393.0,514.0,1076.0,598.0,344.0,753.0,4878.0,529.0,209.0,665.0,191.0,389.0,1524.0
SRGN,5613.0,30017.0,4984.0,25460.0,5259.0,25753.0,12731.0,34806.0,19995.0,52397.0,18324.0,24585.0,23983.0,33309.0,3789.0,68340.0,58199.0,22108.0,8653.0,22439.0,4041.0,14389.0,24626.0
SRP14,63.0,299.0,17.0,459.0,25.0,294.0,49.0,282.0,180.0,789.0,61.0,336.0,128.0,433.0,33.0,505.0,353.0,383.0,57.0,533.0,31.0,227.0,79.0
SRPK1,369.0,690.0,78.0,470.0,50.0,552.0,119.0,691.0,406.0,1309.0,144.0,660.0,501.0,1366.0,65.0,1091.0,1487.0,440.0,100.0,612.0,49.0,284.0,271.0
SRPK2,255.0,809.0,93.0,1150.0,77.0,726.0,184.0,813.0,500.0,2382.0,228.0,1260.0,816.0,923.0,29.0,1526.0,1523.0,1291.0,224.0,1380.0,92.0,786.0,371.0
SRRM1,105.0,548.0,43.0,806.0,33.0,523.0,110.0,531.0,374.0,1332.0,102.0,662.0,329.0,692.0,58.0,786.0,800.0,562.0,70.0,793.0,37.0,408.0,252.0
SRRM2,226.0,843.0,68.0,1122.0,66.0,856.0,214.0,1073.0,740.0,2215.0,274.0,1190.0,639.0,1187.0,100.0,1641.0,1417.0,1059.0,127.0,1109.0,85.0,548.0,372.0
SRSF11,126.0,463.0,40.0,849.0,66.0,553.0,243.0,376.0,363.0,1019.0,146.0,528.0,375.0,529.0,41.0,930.0,907.0,552.0,97.0,781.0,53.0,400.0,368.0
SRSF2,101.0,392.0,57.0,623.0,39.0,459.0,223.0,489.0,624.0,1238.0,130.0,503.0,418.0,537.0,107.0,948.0,1753.0,438.0,72.0,535.0,53.0,278.0,462.0
SRSF3,47.0,176.0,75.0,281.0,66.0,208.0,389.0,264.0,736.0,645.0,304.0,417.0,896.0,295.0,111.0,416.0,2886.0,258.0,116.0,325.0,103.0,135.0,598.0
SRSF5,278.0,1477.0,104.0,2013.0,113.0,1400.0,319.0,1903.0,1089.0,3629.0,426.0,1735.0,716.0,1639.0,155.0,3334.0,1537.0,1467.0,266.0,1851.0,122.0,729.0,445.0
SRSF7,36.0,124.0,29.0,244.0,22.0,138.0,186.0,143.0,335.0,315.0,85.0,178.0,339.0,169.0,62.0,255.0,1224.0,199.0,32.0,262.0,52.0,130.0,327.0
SRSF9,69.0,220.0,13.0,329.0,20.0,235.0,26.0,244.0,120.0,696.0,36.0,235.0,63.0,317.0,19.0,478.0,216.0,385.0,31.0,331.0,18.0,162.0,75.0
SSH2,576.0,2075.0,287.0,3080.0,228.0,2283.0,343.0,2187.0,1447.0,6055.0,637.0,2485.0,1238.0,2911.0,154.0,3093.0,3234.0,2741.0,431.0,2920.0,182.0,1810.0,601.0
SSR2,50.0,241.0,20.0,317.0,19.0,287.0,71.0,370.0,244.0,604.0,101.0,367.0,207.0,372.0,50.0,471.0,595.0,334.0,72.0,312.0,13.0,160.0,98.0
SSU72,65.0,306.0,19.0,407.0,31.0,347.0,53.0,281.0,186.0,582.0,57.0,336.0,111.0,363.0,34.0,388.0,297.0,286.0,42.0,467.0,19.0,222.0,103.0
ST3GAL2,42.0,384.0,26.0,405.0,26.0,271.0,54.0,206.0,230.0,866.0,77.0,357.0,131.0,527.0,29.0,625.0,298.0,335.0,47.0,437.0,20.0,257.0,72.0
ST8SIA4,96.0,561.0,28.0,941.0,37.0,531.0,108.0,387.0,386.0,1915.0,112.0,756.0,395.0,740.0,66.0,1210.0,896.0,908.0,82.0,925.0,43.0,595.0,114.0
STAG1,151.0,495.0,71.0,739.0,56.0,495.0,211.0,477.0,486.0,1088.0,169.0,776.0,437.0,615.0,37.0,907.0,1250.0,580.0,109.0,641.0,66.0,386.0,332.0
STAG2,138.0,652.0,68.0,966.0,62.0,703.0,193.0,563.0,496.0,1844.0,205.0,733.0,295.0,747.0,68.0,1102.0,1112.0,844.0,139.0,1072.0,74.0,524.0,235.0
STAT1,176.0,900.0,168.0,1203.0,187.0,1782.0,949.0,1496.0,1299.0,1745.0,261.0,1123.0,704.0,1919.0,232.0,2341.0,2233.0,849.0,170.0,1056.0,192.0,1002.0,747.0
STAT3,212.0,1096.0,321.0,1458.0,274.0,1410.0,918.0,1156.0,1786.0,2777.0,967.0,1313.0,1751.0,1542.0,225.0,2130.0,5494.0,966.0,408.0,1330.0,272.0,878.0,1458.0
STAT5B,123.0,1334.0,84.0,1313.0,122.0,1204.0,255.0,955.0,597.0,2892.0,252.0,1567.0,542.0,2078.0,91.0,2324.0,1773.0,1277.0,231.0,1439.0,102.0,809.0,309.0
STAT6,154.0,657.0,48.0,1094.0,55.0,570.0,137.0,407.0,252.0,1503.0,97.0,607.0,313.0,811.0,57.0,821.0,831.0,508.0,71.0,909.0,36.0,510.0,228.0
STAU1,81.0,383.0,51.0,481.0,42.0,364.0,194.0,434.0,280.0,822.0,161.0,463.0,471.0,527.0,39.0,680.0,1134.0,437.0,86.0,454.0,51.0,246.0,416.0
STEAP4,90.0,935.0,191.0,1001.0,87.0,902.0,493.0,377.0,969.0,2774.0,432.0,930.0,2812.0,1327.0,87.0,1322.0,4048.0,1170.0,188.0,2107.0,223.0,814.0,955.0
STIP1,25.0,47.0,5.0,58.0,12.0,43.0,158.0,106.0,485.0,100.0,20.0,129.0,283.0,71.0,30.0,115.0,1425.0,38.0,3.0,51.0,16.0,62.0,237.0
STK10,267.0,935.0,77.0,1037.0,103.0,782.0,490.0,990.0,838.0,1904.0,515.0,1120.0,767.0,960.0,171.0,1620.0,2903.0,807.0,181.0,1030.0,123.0,596.0,723.0
STK17A,156.0,361.0,37.0,460.0,20.0,344.0,97.0,333.0,265.0,835.0,73.0,347.0,256.0,455.0,35.0,567.0,584.0,347.0,49.0,314.0,13.0,235.0,110.0
STK17B,1631.0,4427.0,214.0,6020.0,221.0,5133.0,476.0,5834.0,848.0,10372.0,348.0,3272.0,1360.0,6934.0,97.0,7511.0,3518.0,4631.0,266.0,4703.0,177.0,2640.0,762.0
STK24,164.0,322.0,45.0,528.0,32.0,315.0,74.0,318.0,164.0,642.0,64.0,376.0,186.0,405.0,38.0,461.0,347.0,315.0,46.0,411.0,26.0,248.0,135.0
STK38,112.0,401.0,57.0,604.0,41.0,406.0,86.0,303.0,304.0,1064.0,144.0,412.0,324.0,435.0,42.0,582.0,947.0,533.0,95.0,671.0,56.0,317.0,234.0
STK38L,72.0,194.0,31.0,306.0,59.0,186.0,101.0,315.0,222.0,540.0,113.0,325.0,367.0,273.0,26.0,404.0,582.0,274.0,95.0,269.0,18.0,175.0,210.0
STK4,546.0,1437.0,154.0,1990.0,177.0,1534.0,453.0,2297.0,1452.0,4123.0,487.0,2015.0,1287.0,1874.0,137.0,2912.0,3664.0,1984.0,363.0,1980.0,112.0,1102.0,789.0
STK40,266.0,874.0,75.0,1267.0,128.0,774.0,402.0,1137.0,673.0,2056.0,264.0,956.0,708.0,877.0,85.0,1781.0,2080.0,894.0,165.0,1063.0,72.0,694.0,643.0
STX11,161.0,1114.0,86.0,877.0,81.0,867.0,286.0,939.0,717.0,2030.0,274.0,1120.0,313.0,1394.0,133.0,2962.0,1195.0,912.0,115.0,998.0,107.0,475.0,304.0
STX3,216.0,1222.0,97.0,1352.0,73.0,1255.0,302.0,1313.0,795.0,2994.0,258.0,1300.0,550.0,1462.0,113.0,1865.0,2136.0,1152.0,203.0,1414.0,76.0,820.0,561.0
STXBP2,140.0,499.0,70.0,676.0,40.0,531.0,182.0,391.0,311.0,819.0,110.0,288.0,184.0,483.0,74.0,617.0,968.0,279.0,62.0,499.0,31.0,349.0,269.0
STXBP3,26.0,430.0,43.0,506.0,27.0,323.0,78.0,198.0,179.0,857.0,90.0,451.0,179.0,505.0,16.0,707.0,605.0,455.0,56.0,551.0,27.0,245.0,119.0
STXBP5,406.0,719.0,94.0,845.0,39.0,633.0,101.0,697.0,276.0,1829.0,121.0,719.0,282.0,934.0,45.0,980.0,739.0,782.0,97.0,865.0,79.0,558.0,127.0
SUB1,138.0,537.0,38.0,600.0,40.0,522.0,126.0,679.0,327.0,1184.0,125.0,670.0,302.0,677.0,62.0,1182.0,987.0,647.0,91.0,581.0,32.0,307.0,295.0
SULF2,214.0,342.0,35.0,765.0,56.0,496.0,104.0,727.0,260.0,935.0,197.0,761.0,280.0,420.0,37.0,751.0,652.0,642.0,153.0,714.0,30.0,353.0,214.0
SUMO1,46.0,303.0,19.0,336.0,12.0,263.0,25.0,289.0,125.0,573.0,49.0,306.0,105.0,315.0,19.0,597.0,338.0,358.0,40.0,318.0,10.0,157.0,69.0
SUMO2,59.0,237.0,25.0,389.0,40.0,289.0,65.0,241.0,260.0,735.0,84.0,270.0,149.0,339.0,28.0,553.0,544.0,461.0,74.0,498.0,24.0,249.0,176.0
SUPT6H,62.0,206.0,38.0,272.0,48.0,196.0,177.0,290.0,420.0,476.0,173.0,277.0,460.0,263.0,34.0,408.0,1201.0,166.0,72.0,264.0,48.0,139.0,317.0
SUSD6,245.0,1082.0,111.0,1268.0,156.0,1262.0,758.0,1317.0,1023.0,2428.0,530.0,1277.0,1226.0,1327.0,135.0,2470.0,4050.0,938.0,263.0,1114.0,164.0,690.0,1017.0
SVIL,203.0,806.0,97.0,663.0,103.0,582.0,372.0,724.0,730.0,1495.0,270.0,849.0,582.0,866.0,104.0,1278.0,2437.0,778.0,143.0,913.0,116.0,499.0,607.0
SYAP1,364.0,1007.0,320.0,1017.0,471.0,1226.0,780.0,2190.0,1149.0,1726.0,1304.0,730.0,1428.0,975.0,168.0,1858.0,2828.0,598.0,625.0,687.0,284.0,478.0,1608.0
SYF2,80.0,499.0,23.0,636.0,13.0,475.0,52.0,485.0,171.0,1387.0,54.0,542.0,101.0,711.0,28.0,801.0,440.0,526.0,38.0,632.0,11.0,315.0,66.0
SYK,191.0,664.0,104.0,1353.0,72.0,709.0,334.0,674.0,644.0,2497.0,202.0,912.0,479.0,992.0,71.0,1382.0,1845.0,1159.0,151.0,1383.0,85.0,782.0,449.0
SYNE2,339.0,1031.0,113.0,1374.0,113.0,1470.0,360.0,1130.0,645.0,2987.0,372.0,830.0,726.0,1413.0,64.0,1603.0,1903.0,1041.0,169.0,1039.0,79.0,993.0,605.0
SYTL3,201.0,290.0,59.0,348.0,56.0,601.0,256.0,647.0,305.0,808.0,173.0,174.0,424.0,538.0,29.0,415.0,789.0,384.0,92.0,354.0,95.0,266.0,426.0
TAB2,289.0,652.0,73.0,671.0,37.0,553.0,176.0,758.0,495.0,1285.0,143.0,841.0,361.0,702.0,64.0,1229.0,1326.0,716.0,120.0,669.0,47.0,363.0,308.0
TACC1,271.0,589.0,32.0,804.0,33.0,668.0,107.0,923.0,396.0,1606.0,113.0,916.0,328.0,711.0,40.0,1178.0,827.0,790.0,88.0,805.0,37.0,444.0,170.0
TAF7,119.0,787.0,50.0,1363.0,50.0,646.0,129.0,846.0,735.0,2398.0,125.0,1031.0,303.0,1149.0,99.0,1656.0,1371.0,1234.0,143.0,1340.0,55.0,710.0,281.0
TAGAP,59.0,669.0,125.0,635.0,399.0,553.0,1174.0,606.0,1313.0,732.0,768.0,383.0,689.0,685.0,312.0,2182.0,3808.0,432.0,445.0,676.0,459.0,411.0,2371.0
