"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tnfsf14",2.52763562015823e-93,-2.3267966052926,0.081,0.129,8.69354995197223e-89
"Cep162",2.90035252999599e-93,2.96904399517706,0.109,0.007,9.9754724916682e-89
"Tm7sf2",3.14546418232605e-93,1.42629941380788,0.113,0.018,1.08185095086922e-88
"Tmem223",3.18461698506478e-93,1.051098521692,0.11,0.022,1.09531716584318e-88
"Bmpr2",3.40560236884655e-93,-1.04949690361663,0.122,0.103,1.17132287874108e-88
"Csrp2",3.66324215998404e-93,11.0513053986442,0.081,0,1.25993550850491e-88
"Dkc1",3.83863011293164e-93,6.30154752880857,0.092,0.001,1.32025844104171e-88
"Hopx",3.96006754485646e-93,-10.3864657706989,0,0.187,1.36202563137793e-88
"Pbx3",4.00803794516718e-93,2.09326687163404,0.117,0.012,1.3785245708608e-88
"H2bc12",4.19427628154648e-93,6.26961687138457,0.081,0,1.4425793842751e-88
"Sgk1",4.90719231216468e-93,-1.83768817863026,0.102,0.13,1.68777972384592e-88
"Tbc1d25",5.14071153942536e-93,-0.14911927133098,0.142,0.072,1.76809632686996e-88
"Riox2",5.26313106307359e-93,1.63479438231533,0.129,0.022,1.81020129783353e-88
"Foxj3",6.34117607942737e-93,0.540600329533161,0.132,0.038,2.18098410075825e-88
"Psme2b",8.95245285730697e-93,-0.757784005411803,0.117,0.082,3.07910663574216e-88
"Ganc",1.16660605819682e-92,0.160198920034304,0.142,0.056,4.01242487656214e-88
"Rce1",1.20426800453158e-92,1.52602283262951,0.107,0.015,4.14195937478593e-88
"Gramd4",1.53218357647385e-92,0.580664448947316,0.104,0.026,5.26979219292416e-88
"Tmem161b",1.7486062024347e-92,0.264963847184178,0.137,0.051,6.01415617265389e-88
"Lrpprc",1.77123202980395e-92,3.98000393873886,0.097,0.003,6.09197544330772e-88
"Rad9a",1.88230020449629e-92,0.742467164598396,0.114,0.028,6.47398332334454e-88
"Nsa2-ps1",1.9493675138639e-92,0.871467723762673,0.101,0.022,6.70465462718349e-88
"Zfp322a",2.84820694763593e-92,0.457904589431784,0.132,0.041,9.79612297569903e-88
"Plcb3",3.2210249107009e-92,-0.397168944862119,0.122,0.067,1.10783930778647e-87
"Zfp655",3.33720079212255e-92,0.378369487474295,0.115,0.036,1.14779684044263e-87
"Pold4",3.44607198960162e-92,-0.640849865613927,0.111,0.066,1.18524200010358e-87
"Lnx2",3.58849971002171e-92,1.46144969714717,0.113,0.017,1.23422859026487e-87
"2410004B18Rik",3.84335321446727e-92,-0.435393244971838,0.106,0.054,1.32188290458387e-87
"Qpctl",4.02005458751663e-92,0.840853466620279,0.118,0.029,1.38265757483047e-87
"Mfn1",4.16450617151515e-92,0.695243248172529,0.121,0.032,1.43234025263092e-87
"Yipf6",4.23447408723299e-92,0.860032683571028,0.12,0.029,1.45640501756291e-87
"Camk1d",4.27874635177373e-92,-2.55959234989545,0.082,0.2,1.47163202022906e-87
"A930015D03Rik",4.76378019753112e-92,-0.215703961428371,0.144,0.075,1.63845456113885e-87
"Kxd1",5.16873061832668e-92,0.394238119269143,0.117,0.034,1.77773320886728e-87
"Arhgap24",5.26750376124129e-92,-4.25438125551921,0.033,0.18,1.81170524364133e-87
"Atg2a",5.91515222737683e-92,-1.28441404885772,0.118,0.114,2.03445745708399e-87
"Arl5b",6.17419293382411e-92,-0.42204845718084,0.119,0.063,2.12355191765947e-87
"Thumpd3",6.63910273851154e-92,1.13740402877621,0.12,0.025,2.28345299588366e-87
"n-R5-8s1",7.32926942959159e-92,0.834588521800784,0.134,0.04,2.52082892761373e-87
"Tarbp2",8.29779952537877e-92,1.78568891613618,0.103,0.013,2.85394516875877e-87
"Phf7",8.86620772728161e-92,2.41693875563506,0.109,0.01,3.04944348572124e-87
"Vsig10l",1.35453974965012e-91,-1.48516917438221,0.107,0.105,4.65880401494664e-87
"Cabin1",1.5407154945029e-91,-0.580523183696206,0.124,0.077,5.29913687179326e-87
"Pck2",1.59017766113233e-91,1.54209622001036,0.1,0.013,5.46925704769853e-87
"2810006K23Rik",1.79524117794911e-91,3.90228290068192,0.092,0.003,6.17455250743818e-87
"Mgme1",1.88562024971296e-91,8.21737019754839,0.084,0,6.48540228686277e-87
"Papss1",1.97828987447336e-91,0.470232049754811,0.125,0.04,6.80413019426366e-87
"Lipe",2.18128947157298e-91,-0.619642178751475,0.126,0.074,7.5023270085281e-87
"Zfp961",2.76418726152497e-91,0.806463041699166,0.12,0.029,9.50714566728897e-87
"Psrc1",2.84600878086955e-91,8.58482965522762,0.084,0,9.78856260092272e-87
"Hibch",2.86142292004281e-91,0.498112781227363,0.148,0.053,9.84157799119523e-87
"Itprid2",3.09871424786983e-91,0.103507935150195,0.122,0.047,1.06577177841235e-86
"1110038F14Rik",3.12235448634362e-91,1.41000008037354,0.115,0.02,1.07390260203302e-86
"Ddx23",3.49348112543424e-91,0.735779104767347,0.115,0.027,1.20154789828185e-86
"Zfp942",3.73114372506937e-91,0.55446177813438,0.131,0.04,1.28328957280036e-86
"Txlng",4.17658301930621e-91,0.747581299453601,0.125,0.033,1.43649396366018e-86
"Glb1",4.38802533828514e-91,1.09904581409073,0.125,0.029,1.50921743484979e-86
"Gga2",4.62081112806353e-91,6.75189421763846,0.087,0,1.58928177938617e-86
"Ythdc2",5.67313476975744e-91,1.75642310189873,0.131,0.019,1.95121797271037e-86
"Lactb2",6.41968166709403e-91,0.400587662823823,0.132,0.049,2.20798531258032e-86
"Gm50322",7.66560799359346e-91,4.77892853920436,0.084,0.001,2.63650921331653e-86
"Prnp",9.76831860808174e-91,0.384874985181851,0.118,0.039,3.35971550206363e-86
"Mllt1",1.11204559100848e-90,1.97033197765091,0.11,0.013,3.82476960571456e-86
"mt-Co1",1.15359769826223e-90,0.318508968522375,0.999,0.811,3.96768392340312e-86
"Rab37",1.30458102398689e-90,-0.902049829039132,0.109,0.087,4.48697597390051e-86
"Msh5",1.57964063351863e-90,2.91575151829394,0.095,0.005,5.43301599492398e-86
"4931406C07Rik",1.6665447284234e-90,-0.205429695151338,0.115,0.056,5.73191393893945e-86
"Dennd6a",1.92120143131693e-90,0.487947846816085,0.13,0.042,6.60778020287146e-86
"Epb41l2",2.26424686610611e-90,0.877835470508196,0.112,0.024,7.78765067128535e-86
"Cdkal1",2.31489637401192e-90,1.93964709850729,0.14,0.02,7.9618545887766e-86
"Tm2d3",4.17092140496347e-90,0.510184847207988,0.11,0.03,1.43454670802314e-85
"Dhx35",4.20276732328963e-90,3.30241092005355,0.1,0.005,1.44549979317224e-85
"Mettl3",4.67232610976108e-90,0.665462747183033,0.116,0.029,1.60699984219123e-85
"Rps27rt",4.81487659863565e-90,-0.183620193726719,0.107,0.044,1.65602865733475e-85
"Gin1",6.08569355577512e-90,1.36696237896844,0.132,0.025,2.0931134415733e-85
"Ulk3",6.45610840047311e-90,-1.2205434876169,0.11,0.092,2.22051392325872e-85
"Cntd1",7.16058972025935e-90,3.47869382445838,0.097,0.004,2.462813228386e-85
"Gm13212",7.16226143290724e-90,0.66572689064647,0.12,0.034,2.46338819723412e-85
"Sac3d1",7.22543452940269e-90,9.54191338445405,0.081,0,2.48511595204276e-85
"Uspl1",7.59539961166567e-90,0.675388095615287,0.122,0.033,2.61236174243629e-85
"Hspb6",8.98478631568236e-90,3.28471298611741,0.093,0.004,3.09022740541579e-85
"Ccdc130",9.43491310971117e-90,0.173124435966493,0.121,0.045,3.24504401495406e-85
"Gm25099",9.95636770551657e-90,2.24092917770421,0.105,0.01,3.42439310863537e-85
"Tradd",1.15722222615159e-89,-0.135937825244564,0.098,0.04,3.98015012462577e-85
"Snrpert",1.16435601460856e-89,5.24284093898314,0.081,0.001,4.00468607664469e-85
"Gm39321",1.47081688619127e-89,-10.5806585178154,0,0.181,5.05872759836626e-85
"Tpgs2",1.88877362113923e-89,2.26844137914336,0.099,0.008,6.49624799254627e-85
"Lrpap1",2.09270629430149e-89,1.60626913038968,0.106,0.014,7.19765402862053e-85
"Lcmt1",2.3304287167257e-89,0.550498915791816,0.115,0.032,8.01527652830638e-85
"Ogfod1",2.51598276039601e-89,1.51196817737448,0.115,0.018,8.65347110610604e-85
"Selenbp1",2.58681930433388e-89,2.63633353603309,0.104,0.008,8.89710631532594e-85
"Gm13237",2.70284577396231e-89,1.8772346021076,0.102,0.011,9.29616775496597e-85
"Rnu3b3",2.85817127693362e-89,1.72404851762141,0.101,0.014,9.8303942898855e-85
"Xrcc2",2.92733496958393e-89,8.21816657006241,0.082,0,1.0068275894387e-84
"Tk2",3.65546099658945e-89,-0.580124934932547,0.117,0.068,1.25725925516698e-84
"Spout1",3.749635426213e-89,8.46556642971858,0.082,0,1.2896496084917e-84
"Tmem222",4.02169154918711e-89,0.550168768353475,0.114,0.032,1.38322059142741e-84
"Mmgt1",4.15122106775348e-89,0.363884587926774,0.113,0.035,1.42777097404313e-84
"Oard1",4.16235117112963e-89,0.385435238009636,0.113,0.034,1.43159906179832e-84
"Dhx34",5.06280876325408e-89,0.386421757481724,0.111,0.033,1.74130244603361e-84
"Slc33a1",5.75094613381765e-89,0.326817595965937,0.133,0.049,1.97798041326524e-84
"Lzic",6.43478728896768e-89,1.28256237577396,0.115,0.021,2.21318074016754e-84
"E2f6",6.98627161623813e-89,10.9367392304356,0.077,0,2.40285825968894e-84
"H2ac15",6.98627161625604e-89,10.9158027310684,0.077,0,2.4028582596951e-84
"Taz",1.04601223909359e-88,-0.679109001049431,0.134,0.093,3.59765449513849e-84
"Ppp4r1l-ps",1.63943170630531e-88,0.582795995273572,0.128,0.039,5.63866141066649e-84
"Tpm1",2.08520802153823e-88,2.60961976992509,0.092,0.006,7.17186446927861e-84
"Ddb2",2.12647615339089e-88,1.92780911341008,0.114,0.013,7.31380208197263e-84
"Uqcc3",2.16752474524343e-88,0.157071519830764,0.116,0.044,7.45498460879026e-84
"Tmed8",2.33057508050028e-88,-0.476906324209555,0.112,0.062,8.01577993187267e-84
"Scnm1",2.33666143505531e-88,-0.272467587630624,0.112,0.053,8.03671333972922e-84
"Pgghg",2.72637114238156e-88,-0.290392680487667,0.112,0.054,9.37708090710715e-84
"Alkbh4",2.87613476937867e-88,0.386288004644874,0.1,0.033,9.89217792580101e-84
"Elp5",3.05919854758891e-88,1.5626999166546,0.114,0.018,1.05218074845773e-83
"Cryl1",3.90022121268416e-88,3.41765362290939,0.086,0.002,1.34144208389059e-83
"Vill",4.3193051148963e-88,-0.558342495728963,0.114,0.075,1.48558180121743e-83
"Wdr36",5.59179782730238e-88,6.437092007254,0.086,0.001,1.92324294472238e-83
"Slc2a1",6.37509912482264e-88,-2.13691554332707,0.083,0.132,2.1926515929915e-83
"Rad51d",7.57360912365623e-88,0.289774150156896,0.13,0.046,2.60486712199032e-83
"Cwf19l1",7.66888035139686e-88,2.34957492041943,0.098,0.008,2.63763470805944e-83
"Suv39h2",8.19202679967418e-88,10.7978074307833,0.077,0,2.81756569747994e-83
"Ctps",9.34636175590863e-88,6.26320137247385,0.087,0.001,3.21458766232721e-83
"Noa1",1.18452061194368e-87,2.90049554866372,0.101,0.006,4.07404019271908e-83
"Trub2",1.23706219218842e-87,-0.628598506374444,0.106,0.066,4.25475170381285e-83
"Ring1",1.38829183442276e-87,0.151871272893064,0.112,0.04,4.77489093531364e-83
"Tmem242",1.70882438921353e-87,1.0188708758285,0.106,0.022,5.87733060426101e-83
"Trp53rka",1.73435470625466e-87,7.81741844292566,0.08,0,5.96513957669227e-83
"Isg20",1.99079035914953e-87,-2.36898798139328,0.078,0.129,6.8471243612589e-83
"Rnaseh1",2.02697560610473e-87,1.49384815708518,0.11,0.017,6.97157989963659e-83
"Uqcc1",2.13253608099567e-87,2.02181486644888,0.12,0.015,7.33464459697652e-83
"Zbtb39",2.50826552845507e-87,-1.25833220674068,0.104,0.091,8.62692845856836e-83
"E130308A19Rik",2.57083636858442e-87,2.73584121664457,0.116,0.009,8.84213460610927e-83
"Wdr62",3.76180985322206e-87,4.03050660115441,0.086,0.002,1.2938368809172e-82
"Gm50022",3.80422250554137e-87,2.80868120067003,0.107,0.008,1.3084242885559e-82
"Cox11",3.85628425761033e-87,1.185931677932,0.104,0.019,1.3263304075625e-82
"Zbtb24",4.96319709441665e-87,-0.583492740778926,0.114,0.066,1.70704200865366e-82
"Gm17066",5.21290382514515e-87,0.442413602539506,0.113,0.034,1.79292614162042e-82
"Tti2",5.68557870510505e-87,0.658426926847114,0.112,0.03,1.95549793983383e-82
"Snx14",6.10406568712153e-87,-0.501816295350299,0.123,0.071,2.09943235242858e-82
"Arfip1",6.25195515054911e-87,-8.12605314465362,0.001,0.182,2.15029745447986e-82
"Ascc1",6.63958598285659e-87,1.1506386288792,0.107,0.02,2.28361920294369e-82
"Tceanc",7.02089928363221e-87,0.655207858765542,0.116,0.031,2.41476809961246e-82
"Fem1a",7.06091329373885e-87,0.687598865186765,0.115,0.027,2.42853051824854e-82
"Elmod2",8.89641064514088e-87,0.785062266542075,0.119,0.03,3.05983147728975e-82
"Zfp944",8.92008744690648e-87,0.216631425624124,0.12,0.045,3.06797487648901e-82
"Acaca",9.55310836874733e-87,1.53726887794018,0.111,0.017,3.28569609234696e-82
"Tsc1",9.73865115730762e-87,0.90509010308746,0.119,0.03,3.34951167904438e-82
"Phb",1.00978606004338e-86,5.15334241047912,0.083,0.001,3.47305817491321e-82
"Zfp729b",1.02045160307067e-86,0.159776372612138,0.112,0.041,3.50974124360125e-82
"Nsdhl",1.2148429802367e-86,-0.238050478046936,0.108,0.057,4.17833094622611e-82
"Tmem161a",1.38233559791246e-86,1.45865923604484,0.135,0.027,4.75440505546012e-82
"Lig4",1.61329258766063e-86,0.554113151009881,0.11,0.034,5.54875852599998e-82
"Dnal4",1.64245764846465e-86,-0.756051022884552,0.097,0.057,5.6490688361293e-82
"Afdn",1.85874559601074e-86,-0.203587387597199,0.106,0.05,6.39296960291935e-82
"Ankrd10",1.97424275406221e-86,4.53440004583278,0.091,0.002,6.79021052832155e-82
"Rrn3",2.06601432927035e-86,3.11419794113348,0.093,0.005,7.10584968409245e-82
"4833438C02Rik",2.38232315924335e-86,0.558455099479601,0.108,0.032,8.19376227390159e-82
"Polb",2.41680661478953e-86,0.886066051066368,0.146,0.039,8.31236467090709e-82
"Pax8",2.76374868569192e-86,2.55833942170895,0.1,0.008,9.50563722956878e-82
"Ifi35",3.03817047850009e-86,-0.530770831315889,0.113,0.064,1.04494835437532e-81
"AI597479",3.08616697687383e-86,0.736581986160719,0.121,0.033,1.06145627002598e-81
"Msantd2",3.41953342995591e-86,1.56460579591624,0.122,0.021,1.17611432789904e-81
"Armh3",4.24913899150763e-86,0.575388495028659,0.155,0.052,1.46144886473913e-81
"Snhg1",4.32692634916649e-86,6.0683165547808,0.084,0.001,1.48820304853232e-81
"Unk",4.46492021881632e-86,1.29095185578245,0.106,0.018,1.53566466005968e-81
"Morf4l1-ps1",4.6921344261595e-86,0.122258796192663,0.106,0.038,1.6138127145333e-81
"Ndufs7",4.93045870157493e-86,0.86264015851366,0.108,0.024,1.69578196581968e-81
"Slfn3",4.97898256736475e-86,2.26374119658386,0.111,0.011,1.71247126421943e-81
"Gm10288",5.32090614262792e-86,1.95706174725709,0.092,0.009,1.83007245869545e-81
"Aunip",5.80279328350393e-86,7.01015446953906,0.081,0,1.99581272192834e-81
"Eepd1",6.55563280237625e-86,0.114925907349704,0.115,0.043,2.25474434604929e-81
"Smpd1",7.86271011299825e-86,-0.254105565709681,0.093,0.044,2.70430051626462e-81
"Cat",8.17897777492856e-86,0.518387215153056,0.104,0.032,2.81307761590893e-81
"Yif1a",1.19898750341467e-85,0.767309877031945,0.106,0.026,4.12379761924443e-81
"Snord13",1.30187022384171e-85,0.162871393676086,0.11,0.04,4.47765244788119e-81
"Phc1",1.45128298711886e-85,1.9841496780675,0.109,0.014,4.9915427058966e-81
"H3f3c",1.49102278615337e-85,-0.436841100151249,0.106,0.056,5.12822377069592e-81
"Fam216a",1.53899053270211e-85,9.3905981070324,0.077,0,5.29320403817562e-81
"Prkx",1.59746030189762e-85,-0.900863628552114,0.105,0.076,5.49430496234666e-81
"Pdcd2l",1.62821585622899e-85,-0.586164948571952,0.107,0.059,5.60008561591399e-81
"Ubtd1",1.68370106988283e-85,0.207239494812316,0.143,0.06,5.79092145975501e-81
"Limd1",1.69503132975742e-85,1.46027365064894,0.095,0.013,5.82989075556769e-81
"Gm7600",1.75956456823154e-85,2.0520023932447,0.087,0.008,6.05184637597557e-81
"Wdr13",1.9259659657896e-85,-0.377708725727597,0.131,0.075,6.62416734273677e-81
"Mrpl55",2.03064460914977e-85,1.3253795873612,0.099,0.016,6.98419906870971e-81
"Gm6724",2.15545311790148e-85,2.33389673109646,0.099,0.009,7.41346545371034e-81
"Rnf170",2.21955151345063e-85,0.803916936279359,0.105,0.025,7.63392547536208e-81
"Oxsm",2.50871202385483e-85,-0.319982152526041,0.101,0.047,8.62846413484632e-81
"Gm38575",2.77542189352009e-85,0.519105229986576,0.159,0.063,9.54578606057299e-81
"Zfyve1",2.92488855394897e-85,-0.806725428711486,0.107,0.074,1.00598616924521e-80
"Mrpl28",3.01090286042312e-85,3.37678425415036,0.089,0.004,1.03556992981393e-80
"Mtmr4",3.3135687593954e-85,0.279534423649447,0.111,0.04,1.13966883910646e-80
"Barx2",3.70035153769335e-85,0.281780713559244,0.111,0.034,1.27269890787425e-80
"Myo1d",3.82611420275114e-85,-1.34277957179656,0.116,0.12,1.31595371889423e-80
"Fam118a",5.15708008250418e-85,4.02408689749486,0.089,0.003,1.77372612357649e-80
"Dop1a",5.70279743702213e-85,0.3300683647228,0.133,0.05,1.96142015048939e-80
"Cpox",5.80443804159302e-85,1.08686243203191,0.106,0.022,1.9963784200255e-80
"Usf1",6.24710306027505e-85,-0.560926018848529,0.113,0.066,2.148628626551e-80
"Pgrmc1",6.6502215946723e-85,0.395889702307183,0.103,0.029,2.28727721527159e-80
"S1pr2",6.88821889746159e-85,0.590617192445136,0.118,0.035,2.36913400759294e-80
"Ftl1-ps1",7.32799715485129e-85,-2.06521840798337,0.081,0.111,2.52039134143955e-80
"Mrpl19",7.46108495292214e-85,1.44499040744722,0.101,0.017,2.56616555870804e-80
"Nav2",8.08667678175429e-85,0.398915191349148,0.155,0.061,2.78133161231657e-80
"Pigp",8.8521088561812e-85,3.79410822478199,0.081,0.002,3.04459431999496e-80
"Gm10736",9.30502834781313e-85,1.76252637174506,0.085,0.009,3.20037144994685e-80
"Zfp346",9.96957419322579e-85,0.689780053741366,0.114,0.028,3.42893534801808e-80
"Gm6402",1.16384127770331e-84,3.80242016563318,0.081,0.002,4.00291569053278e-80
"Slc7a5",1.21498704768261e-84,1.19322451955321,0.093,0.015,4.17882645179957e-80
"Gm20667",1.31391567040395e-84,10.8047928979444,0.074,0,4.51908155678734e-80
"Tspan13",1.65917815109011e-84,-7.22977528412821,0.001,0.178,5.70657733285931e-80
"Nmt2",1.78005414893262e-84,2.79636108964354,0.087,0.005,6.12231823983885e-80
"Gm8451",1.84690645149846e-84,0.860139853380309,0.1,0.021,6.3522500492838e-80
"Gm46620",1.85310915227187e-84,1.55719639687239,0.118,0.021,6.37358361832389e-80
"Treml4",2.14787603508323e-84,-0.120483501370504,0.142,0.071,7.38740483506526e-80
"Gm3942",2.30576278789049e-84,1.01588559203666,0.148,0.041,7.93044053267056e-80
"Saa3",2.42428625145577e-84,-0.746071359672891,0.128,0.081,8.33809013325699e-80
"Fntb",2.47093625645086e-84,2.1768106027276,0.102,0.011,8.49853816043708e-80
"Gpn3",2.62183348067885e-84,1.39873569901847,0.103,0.016,9.01753407344683e-80
"Zfp263",2.64787652263166e-84,-0.129395237955452,0.118,0.05,9.10710651193932e-80
"Mcf2l",2.8197210487788e-84,-0.27628003765149,0.098,0.047,9.69814857516979e-80
"Kdm1b",3.16578450966477e-84,1.80572996835415,0.105,0.014,1.0888399242541e-79
"Atg13",3.49850437030474e-84,-0.382524426583056,0.113,0.06,1.20327559312261e-79
"Acox1",4.05053750809189e-84,-0.966686414557153,0.101,0.079,1.39314187053312e-79
"Dnajc25",4.13328958299631e-84,1.7948983247653,0.1,0.013,1.42160361917575e-79
"Aktip",4.56942113880932e-84,-0.410340749277166,0.108,0.061,1.57160670648208e-79
"Fars2",4.70750240595059e-84,0.426450215797314,0.133,0.045,1.61909837750264e-79
"Grpel2",5.56161477401528e-84,1.77341675534663,0.102,0.013,1.91286178537482e-79
"Eif1a",5.62673938837142e-84,-0.446198652770055,0.105,0.054,1.93526074523647e-79
"Dnmt3a",5.8425594592801e-84,-0.175252264372249,0.114,0.053,2.0094899004248e-79
"Fas",6.10154914314784e-84,-3.90630023597235,0.035,0.156,2.09856681229427e-79
"Tmem160",6.41349364785432e-84,0.432112905044308,0.092,0.029,2.20585700524301e-79
"Mrps26",6.43569379669185e-84,1.47921000284544,0.095,0.013,2.21349252443419e-79
"Ppard",6.50368886711495e-84,-1.30655788999184,0.099,0.088,2.23687874895552e-79
"Ino80dos",6.76743557954184e-84,0.508768623672704,0.155,0.058,2.32759179322762e-79
"Sdf2l1",7.39073361765809e-84,5.74139411031046,0.081,0.001,2.54196892045732e-79
"Prdm4",7.50632713879794e-84,1.13107458964605,0.093,0.017,2.58172615611816e-79
"Deaf1",7.72306509020498e-84,1.36871029557781,0.113,0.019,2.6562710071251e-79
"Upp1",1.18697988812101e-83,-10.2354223677487,0,0.17,4.08249862720342e-79
"Rps2-ps10",1.34389034799789e-83,5.88004912351062,0.074,0,4.62217646290396e-79
"Zfand2a",1.45829552961733e-83,0.377910145632846,0.113,0.036,5.01566164456583e-79
"Gm20604",1.48907483533161e-83,0.810285539071272,0.108,0.027,5.12152398863955e-79
"Slc30a1",1.63279073219964e-83,-0.500706654949843,0.091,0.05,5.61582044432743e-79
"Tagap1",1.80808609067125e-83,4.37094875003358,0.08,0.002,6.2187313002547e-79
"Sec24a",2.2925739862138e-83,0.95890631538868,0.125,0.032,7.88507896818375e-79
"Pnpt1",2.61217487561481e-83,2.010653732891,0.105,0.012,8.98431426718959e-79
"Ddx18",2.72464888687551e-83,6.4142681482483,0.08,0.001,9.37115738151962e-79
"Ndufv1",3.1977876480078e-83,1.48334622393091,0.098,0.015,1.0998470836558e-78
"Rps13-ps4",4.93215395122103e-83,0.842044633763188,0.102,0.022,1.69636502998296e-78
"Sec23a",5.28613862926399e-83,-0.492656829318023,0.12,0.072,1.81811452014906e-78
"Trim16",5.48006824123763e-83,-0.325196286880009,0.116,0.068,1.88481467089127e-78
"Tmem101",7.64006069282385e-83,1.0725383230642,0.095,0.019,2.62772247468984e-78
"Mmd",8.74143570542708e-83,0.559398599857415,0.086,0.019,3.00652939652459e-78
"Dennd3",9.13095859532027e-83,-2.15707017067366,0.085,0.162,3.14050189927445e-78
"Rpl10a-ps1",9.99947744270046e-83,6.69029948991304,0.079,0,3.4392202716424e-78
"Zbtb6",1.01583211004443e-82,0.364754952047893,0.114,0.037,3.49385295928682e-78
"Tpt1",1.01956295173231e-82,-0.315492874039857,0.948,0.953,3.50668481618812e-78
"Mrgpra2a",1.1574927529416e-82,-1.14058281275339,0.097,0.088,3.98108057446735e-78
"Rrp8",1.16652218950776e-82,1.74188599467051,0.092,0.011,4.012136418593e-78
"Gatc",1.31358452362685e-82,4.43039583844575,0.082,0.002,4.5179426105622e-78
"Ruvbl1",1.79257600900789e-82,10.8669523934102,0.072,0,6.16538592538175e-78
"Serhl",1.91988495180993e-82,2.71265732857511,0.092,0.006,6.60325230325509e-78
"Mrps5",2.0109923528817e-82,8.12137716425369,0.077,0,6.91660709850133e-78
"Gm10123",2.07444246898827e-82,9.35446428432296,0.075,0,7.13483742783824e-78
"Prok2",2.12343488901874e-82,-10.4203169960835,0,0.167,7.30334195729104e-78
"Dcaf11",2.19314028940367e-82,-0.991383246314176,0.105,0.089,7.54308671137498e-78
"1700023H06Rik",2.62718011833541e-82,0.499778514314952,0.123,0.037,9.0359232990028e-78
"Rexo4",2.77896548424077e-82,0.952675707083921,0.111,0.027,9.55797388649771e-78
"Ciao1",3.055768870043e-82,0.719428089817266,0.118,0.032,1.05100114516259e-77
"Tmem184c",3.36351404625896e-82,-0.348139158677516,0.092,0.044,1.15684702107031e-77
"Gnptab",3.51107999595217e-82,1.01984093874802,0.099,0.019,1.20760085380779e-77
"Ppdpf",5.13498450126868e-82,0.870851353599835,0.099,0.023,1.76612656936635e-77
"Zfp398",5.31368538871581e-82,1.20011837367545,0.118,0.023,1.82758895259492e-77
"Pigc",5.37689238820566e-82,-0.293793240517608,0.099,0.048,1.84932836799945e-77
"Baiap2",5.38999624963422e-82,3.34616078510019,0.096,0.005,1.85383531009919e-77
"Arhgap26",5.39862221581122e-82,-1.13191807062167,0.13,0.12,1.85680212490611e-77
"Tarsl2",6.08032762847664e-82,5.92433558375399,0.067,0,2.09126788453826e-77
"Csf1",6.23046041157555e-82,-0.566812878252547,0.107,0.045,2.14290455395729e-77
"Slc36a4",6.58094038604874e-82,1.90641308468051,0.105,0.013,2.2634486363776e-77
"Slc22a4",6.73549685475213e-82,1.67691417139349,0.125,0.021,2.31660678822345e-77
"Jak3",7.3979017724781e-82,0.379905569943716,0.122,0.042,2.54443433562612e-77
"Sacs",8.83352064997403e-82,7.33734726325675,0.077,0,3.03820109235207e-77
"Nuak2",9.40334649486733e-82,-1.29195131061966,0.096,0.087,3.23418699344467e-77
"Pik3c2b",1.01869139954477e-81,-0.585375253193689,0.115,0.08,3.5036871995943e-77
"Tec",1.09672315981568e-81,-0.991860133926473,0.106,0.085,3.77206963587004e-77
"H2bc13",1.16771531380793e-81,6.49360796037075,0.077,0,4.016240050311e-77
"Fyco1",1.24151494745892e-81,0.25422418745896,0.139,0.056,4.2700665102902e-77
"Grk3",1.35275288941096e-81,1.68106029826005,0.1,0.011,4.65265828784006e-77
"Il11ra1",1.35959960336136e-81,1.51156649855353,0.106,0.016,4.67620687580106e-77
"Plekha3",1.83911684553732e-81,0.89154221840756,0.106,0.024,6.32545847854106e-77
"Acad8",2.50041211211156e-81,-0.116786395137888,0.105,0.054,8.5999174183965e-77
"Piezo1",2.71603383163536e-81,1.52579932382736,0.107,0.017,9.34152676052666e-77
"Mef2d",2.78993340985491e-81,-0.956082796468212,0.114,0.09,9.59569696985497e-77
"Arl6ip1",3.25707229976019e-81,0.416019884611682,0.962,0.737,1.12023744677952e-76
"Arhgap18",3.31102061476061e-81,-1.24150088559616,0.099,0.084,1.13879243024076e-76
"Wdr92",3.98192929645613e-81,1.57726871528606,0.098,0.014,1.36954476222312e-76
"Ccdc51",3.99601182453132e-81,3.69461843853995,0.085,0.003,1.3743883069293e-76
"Vwa8",4.4824015663429e-81,1.53152786748809,0.127,0.024,1.54167719472798e-76
"Msantd4",4.71783153801438e-81,0.205226321803918,0.096,0.035,1.62265097918466e-76
"Atr",5.428183101726e-81,1.75198591252539,0.097,0.013,1.86696929600764e-76
"Ints2",5.80338574631323e-81,3.82138951123809,0.082,0.003,1.99601649358697e-76
"Btrc",6.2193731457399e-81,0.653508237493732,0.146,0.048,2.13909119974578e-76
"Zfp646",6.22057062166999e-81,0.675285196105424,0.119,0.034,2.13950305961718e-76
"Eef1akmt1",6.54896789803627e-81,1.76450124319311,0.093,0.011,2.2524520188506e-76
"Umps",7.12595730562436e-81,3.47414157975087,0.076,0.002,2.45090175569644e-76
"Tubgcp6",7.24860236541516e-81,1.60326186055683,0.095,0.015,2.49308429756089e-76
"Akap8l",7.83153460083585e-81,-0.218383900200814,0.126,0.067,2.69357801061148e-76
"Rmnd1",7.98259720838948e-81,0.792328384387089,0.108,0.026,2.74553448385348e-76
"Gfm2",8.42409812892241e-81,0.142832438556603,0.106,0.04,2.89738431046158e-76
