"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Meig1",0.0184434424302787,-0.675653483423096,0.016,0.024,1
"Gm9733",0.0185721802501708,0.13859837625734,0.068,0.058,1
"Ano10",0.0185743587348699,-0.319577392604887,0.034,0.044,1
"Atg16l1",0.0186201322571545,0.326729024795959,0.064,0.05,1
"Septin9",0.0186534915641999,-0.209126596213918,0.135,0.148,1
"Rpl9-ps6",0.0187202464459203,-0.4799668963735,0.029,0.039,1
"Ptms",0.0188048944264433,-0.166648488449948,0.197,0.215,1
"Rdm1",0.0188732475539003,-0.767643123565005,0.006,0.011,1
"Ddx3y",0.0189326416739884,0.19212100088301,0.138,0.119,1
"Smpd5",0.019043928056536,-0.597624426813701,0.021,0.029,1
"Rogdi",0.0191533046695421,0.426896822003966,0.04,0.029,1
"Atp11a",0.0191582269663066,0.135874210247714,0.141,0.123,1
"Rundc1",0.019171878991802,-0.562149884148916,0.021,0.031,1
"Ttc5",0.0192194575354862,-0.389359903813434,0.029,0.04,1
"Tmem222",0.019349562798877,0.703722658960563,0.02,0.012,1
"Gdi2",0.0194480768514054,-0.180391783981444,0.207,0.225,1
"Nhlrc3",0.0194508525106669,-0.688126759891107,0.01,0.017,1
"Ap3b1",0.0194986411786341,0.154385696844145,0.228,0.203,1
"Ikbkg",0.0195632595703897,-0.422977380997624,0.034,0.045,1
"Mrfap1",0.0195789599915588,0.15392076941998,0.141,0.124,1
"Rpl18a",0.0195924447407642,-0.155373835215643,0.202,0.218,1
"B4galnt1",0.0197630105103911,0.178021584358394,0.198,0.175,1
"Gm17173",0.0197710901048012,0.815442048609574,0.013,0.007,1
"1700123J17Rik",0.0197747502993534,-0.674897294413086,0.007,0.012,1
"Stk35",0.0199398407598784,0.511774104234798,0.034,0.025,1
"Pias2",0.0200124196155994,0.553968533262159,0.029,0.021,1
"Prdx6",0.0200169682401219,0.149495381872243,0.133,0.114,1
"Rsph3a",0.0200964223116377,-0.838110607785572,0.009,0.015,1
"Usp54",0.0201644717848964,-0.999026878208065,0.007,0.012,1
"Trpv2",0.0201684160296421,-0.104616584671477,0.145,0.147,1
"Ipo7",0.0202245082484493,0.311845264847266,0.071,0.056,1
"Ovgp1",0.0202366553746897,-0.419555059437307,0.032,0.043,1
"Ndufa2",0.0202439702734589,-0.247549993571267,0.114,0.133,1
"Ankfy1",0.020245595553522,0.129108273896289,0.107,0.094,1
"Pdlim7",0.0202595844989737,-0.183881034150215,0.164,0.18,1
"Nt5c3",0.0203101969960668,0.287888876115397,0.09,0.075,1
"Nit1",0.0203756256002077,-0.463385230776908,0.033,0.045,1
"Chn2",0.0203811731687311,0.688565598453168,0.017,0.01,1
"Rpl13a-ps1",0.0204647570806856,0.951778326466813,0.011,0.006,1
"Ythdf3",0.0204944685092541,0.106903439202413,0.276,0.252,1
"Ormdl1",0.0205435460942328,0.753704682483313,0.018,0.011,1
"H2aj",0.0205861977365563,-0.116597387844513,0.13,0.134,1
"Nf2",0.0207332134109421,-0.637717212950314,0.016,0.024,1
"Ambra1",0.0208266232629204,0.168336349909418,0.121,0.105,1
"Fam234a",0.0208351232857266,-0.414297380898232,0.035,0.042,1
"Usf1",0.0209187111529698,0.160509524193497,0.073,0.061,1
"Meaf6",0.0209561018683527,0.396604462489866,0.024,0.017,1
"Aldh18a1",0.0209574240034765,0.433861975854161,0.04,0.03,1
"Gatad2a",0.0210578614906576,-0.134450904341477,0.209,0.219,1
"Ndufaf7",0.0210796607217484,0.650694750341795,0.023,0.015,1
"Usp2",0.0211284969903643,0.555379981945378,0.032,0.023,1
"Setd7",0.0211717493066544,-0.171232020300011,0.172,0.186,1
"Gm20406",0.0211761045626319,-0.169857455283219,0.102,0.109,1
"Emc10",0.0211845725574477,0.667135905228902,0.019,0.012,1
"Bcap31",0.021382643840428,0.181136214923187,0.126,0.107,1
"Gm12353",0.0213956338085972,-0.933942744605463,0.005,0.011,1
"Pbx3",0.0214078043586575,0.549677291963105,0.015,0.009,1
"Iffo1",0.0214198578198377,-0.421008102500213,0.035,0.043,1
"Mnt",0.0215212202737415,0.223275066986037,0.113,0.095,1
"Chd2",0.0215347297692888,0.136075224661299,0.237,0.214,1
"Bbx",0.0215553820287286,0.18037766342113,0.11,0.094,1
"Tnip2",0.0217141658043192,0.250718268222588,0.057,0.046,1
"Scaf11",0.0217166505910056,0.145965116562859,0.199,0.177,1
"Atg16l2",0.0217768529577124,0.373135551446498,0.054,0.042,1
"Nelfcd",0.0219038893854172,0.698032798416782,0.019,0.012,1
"2410006H16Rik",0.0220114245297693,-0.251510504099688,0.108,0.125,1
"Bcl11a",0.0221650233276036,0.865792507423729,0.016,0.01,1
"Nnt",0.0222335462802598,-0.233283312710861,0.048,0.06,1
"4930438A08Rik",0.0222597348552048,-0.444097371075359,0.015,0.022,1
"Cyth1",0.0222734342581075,-0.271489241060751,0.098,0.113,1
"Srp14",0.0223325589776295,-0.192012898353554,0.171,0.19,1
"Apopt1",0.0224068567350116,0.786183848073768,0.013,0.007,1
"Gtf3c6",0.0224526461769393,0.711753529999932,0.021,0.013,1
"Gm49797",0.0224654897612517,-0.347678606293776,0.05,0.064,1
"4833420G17Rik",0.0225204318820545,-0.140361975097882,0.099,0.102,1
"Ndufa6",0.0225581944033921,-0.335491843813195,0.07,0.085,1
"Slc25a36",0.0225794484097595,-0.46399634876781,0.034,0.044,1
"Ergic1",0.0226464561268401,-0.454994402442988,0.027,0.034,1
"Abcd2",0.0226546216928784,-0.228864953079513,0.119,0.134,1
"P4hb",0.0226961454842131,-0.436835037177836,0.036,0.044,1
"Rpl11",0.0227003746505823,0.353843393847353,0.04,0.03,1
"Scamp2",0.0227719961250252,0.133742396980037,0.242,0.217,1
"Fam174a",0.0228454636913062,-0.221027484136346,0.119,0.134,1
"Mgst1",0.0228457263913189,-0.104870156270902,0.4,0.421,1
"Fancg",0.0230444771596715,0.974525381998929,0.01,0.005,1
"Hnrnph2",0.0231215454222297,0.127661635580084,0.191,0.171,1
"Brwd1",0.0231344473220504,-0.363250385390523,0.043,0.055,1
"Snx17",0.0232604928000698,0.221731518393907,0.061,0.05,1
"Dnaja1",0.0232838495553524,-0.174419714093526,0.199,0.221,1
"AI837181",0.02334541381539,0.112121072692688,0.161,0.145,1
"Oaz2",0.0235416812675438,0.135394636204246,0.137,0.12,1
"Tnfrsf26",0.0235516707527024,-0.331977302091219,0.015,0.021,1
"Isg20",0.0237059404902348,-0.159435700190165,0.182,0.197,1
"Card9",0.0238256776873124,-0.350548052795653,0.04,0.046,1
"Nudt16l1",0.0238385606316758,0.672671105336911,0.018,0.011,1
"Ric8a",0.0238429543498155,-0.147890699422267,0.098,0.103,1
"Cdk11b",0.0238458274023799,0.139160082324887,0.255,0.23,1
"Tmem40",0.0238737024010406,0.48604102031362,0.035,0.025,1
"Exoc5",0.0239166003721533,0.218274286455169,0.095,0.079,1
"Eif3j1",0.0240779132617814,0.497000787738907,0.035,0.025,1
"mt-Ts1",0.0240934383705944,0.587382092096921,0.013,0.007,1
"Ptp4a3",0.0241453836905962,0.808553372671218,0.016,0.009,1
"D730003I15Rik",0.0241490894012413,-1.02920091173001,0.006,0.012,1
"Ubqln2",0.0242361513887058,-0.409598581249138,0.045,0.057,1
"Ppp1r8",0.0242817286571286,0.578014729582033,0.026,0.02,1
"Gm29282",0.0243948493322571,-0.213836769445446,0.08,0.096,1
"Kdm5a",0.0244033926891403,-0.227819497295295,0.107,0.122,1
"Def6",0.0244361906062204,0.226966853784912,0.126,0.108,1
"Egln1",0.0245751626394618,-0.379904913899204,0.05,0.062,1
"Elf1",0.0245762711985356,0.116702251086328,0.267,0.242,1
"Scfd2",0.0245822821430757,0.771740540238002,0.014,0.008,1
"Scml4",0.0246525919308193,-0.74846834319637,0.009,0.016,1
"Zc3h18",0.0247080198353884,0.346121540967206,0.062,0.049,1
"Stk11ip",0.024714394546319,-0.30954428393972,0.056,0.064,1
"Taf1d",0.0247425392375784,0.309315781466864,0.058,0.046,1
"Wdyhv1",0.0249502486964418,0.404711338943232,0.054,0.042,1
"Mdh2",0.0250088274362925,0.212756983873086,0.16,0.14,1
"Rnf216",0.0250771552745352,0.101321844762165,0.14,0.125,1
"Rnf19b",0.02528820412189,0.133579129126157,0.289,0.263,1
"Pibf1",0.025303017125104,-0.322824709264149,0.051,0.057,1
"Sowahc",0.0253839982995747,-0.622649102702691,0.015,0.023,1
"Wdr45b",0.0254498714251284,0.114661493378443,0.093,0.081,1
"Dync2li1",0.025531129467142,0.685436028868323,0.019,0.012,1
"Dlgap5",0.0255573955617742,-0.518992610281116,0.008,0.013,1
"Zfp984",0.0255765829697914,-0.312722850906766,0.053,0.062,1
"Srgap1",0.0257038951604724,-1.03896967536619,0.005,0.01,1
"Mylpf",0.025748320290866,-1.0286662592031,0.005,0.01,1
"Ifit1bl2",0.025796132597567,-0.302464069725009,0.075,0.089,1
"Ndufs5-ps",0.0258487242189382,-0.922870971578591,0.007,0.012,1
"Tsn",0.025859040692928,0.392976017018074,0.042,0.035,1
"Kcnab2",0.0258754261338851,0.717811535312788,0.019,0.012,1
"E430014B02Rik",0.0259405197008443,1.13149336698437,0.01,0.005,1
"Tst",0.025949392142536,-0.521527695359739,0.013,0.02,1
"Tgm2",0.0259530655477063,0.33236237150922,0.071,0.058,1
"Snhg5",0.0260694561814165,0.628335229409436,0.022,0.016,1
"Hpf1",0.0262025693172178,-0.472703059095686,0.01,0.016,1
"Gm15417",0.0263329242328681,-0.376124491524835,0.044,0.055,1
"Gga1",0.0263481398857814,-0.252325196313149,0.061,0.068,1
"Stambpl1",0.0264128343399313,0.359910862710275,0.066,0.053,1
"Ei24",0.0264873221787461,1.08516700030273,0.01,0.005,1
"Nek6",0.0265720214949534,0.473180371768248,0.032,0.023,1
"Dennd4b",0.0266378722805638,0.195723921011227,0.151,0.131,1
"Pwp1",0.0266691058645925,-0.337902249354404,0.01,0.016,1
"Atp2a3",0.0266835050928882,-0.349503123060604,0.063,0.077,1
"Gpld1",0.0267066015979453,0.525718605806081,0.027,0.018,1
"Abca2",0.0267102635034313,-0.582768443926623,0.014,0.022,1
"Camkk2",0.0267135767389209,0.454097957663897,0.04,0.029,1
"Gon4l",0.0268339548913687,-0.244737639429492,0.042,0.045,1
"Gm11942",0.0268564059687105,0.850679437263531,0.013,0.007,1
"Map2k2",0.0269794287712805,0.114452294235656,0.062,0.054,1
"Runx2",0.0270027243246537,-0.138028733587042,0.2,0.214,1
"Polr1d",0.0271397784002378,0.170728700574904,0.117,0.101,1
"Mapkapk3",0.027154500970271,-0.172324609125757,0.072,0.084,1
"Thap4",0.0272774499598019,-0.516376729424641,0.026,0.035,1
"Cerk",0.027290533925578,-0.335194751107476,0.039,0.044,1
"Lamtor3",0.0273112243078154,0.259542268835997,0.086,0.071,1
"Isoc2b",0.0276040651540792,-1.01160306476054,0.005,0.01,1
"Spc25",0.0277459328422457,-0.761903332957456,0.006,0.011,1
"Zfp639",0.027767235615542,-0.707199999854849,0.012,0.019,1
"Usp4",0.0278363687115363,0.111898115099282,0.152,0.135,1
"Zfp874a",0.0278401112071851,-0.804393278837484,0.011,0.016,1
"Ppp4r3a",0.0278710428603893,0.168718157423135,0.092,0.078,1
"Tnfaip3",0.0279446364243727,0.359766775317228,0.061,0.05,1
"Uba3",0.0280258487422521,0.524800711394357,0.033,0.023,1
"Lamtor1",0.0281354978275052,0.202205572018332,0.152,0.132,1
"Rasgrp2",0.0282890406831948,0.172827237159281,0.183,0.161,1
"Tbx6",0.0283024257749694,-0.315131963493869,0.056,0.065,1
"Ric8b",0.0283232596432683,0.640513275076741,0.021,0.014,1
"Cep170",0.0284166593728311,0.224108573223027,0.117,0.099,1
"Arid1b",0.0284239342403824,-0.176560152247152,0.132,0.145,1
"Eapp",0.0284795148264689,0.135540059587631,0.157,0.139,1
"Khsrp",0.0284857577302524,-0.11308055772905,0.188,0.196,1
"Nfkb1",0.0285356421787375,0.148583332302188,0.179,0.158,1
"Ptgs2os2",0.0285984653193152,-0.78030778808005,0.006,0.012,1
"Snx13",0.028635659782226,-0.19123034781351,0.152,0.166,1
"Dhdds",0.0287885068407705,0.280484714490253,0.091,0.076,1
"H2-Q4",0.0287902463041489,0.320528593128927,0.065,0.052,1
"2310043O21Rik",0.0288807740033845,-0.925464354060864,0.007,0.012,1
"Gm37125",0.0288849332955444,-0.45023779386526,0.032,0.041,1
"Taf4",0.0291058625189441,0.305455970457158,0.055,0.044,1
"Srsf7",0.0291181965369673,0.212920314336476,0.15,0.131,1
"Cnnm4",0.0291869089652127,0.129916584215154,0.08,0.069,1
"Vgll4",0.0293333076377361,-0.307625782510975,0.071,0.083,1
"Eif6",0.0293853037886084,0.232740091791379,0.063,0.051,1
"Hmox2",0.0294107630294334,0.253748630361158,0.105,0.089,1
"Fam241a",0.0295090044955847,0.312134978528935,0.061,0.051,1
"4930523C07Rik",0.0296009882479673,0.210640050240451,0.135,0.116,1
"Nrd1",0.0296039819902298,0.104658992748788,0.251,0.229,1
"Rrm1",0.029700232257374,-0.699889501231592,0.009,0.015,1
"Vps13d",0.0297046195719834,-0.296237719029382,0.082,0.096,1
"Ehmt1",0.0297439833331857,0.397587480907502,0.046,0.038,1
"Polr2l",0.0297745252853826,0.897505634377632,0.014,0.009,1
"Tmem80",0.0300448859065376,-0.559175228810853,0.022,0.029,1
"Arhgap24",0.0301709681410703,-0.155924819148954,0.212,0.231,1
"Kiz",0.0302017480732652,-0.311086055947502,0.037,0.041,1
"Gm8960",0.0302433209648518,0.424815829669494,0.028,0.02,1
"Arl3",0.030323772609137,-0.225698805723669,0.052,0.054,1
"Ankrd66",0.0303861596047225,0.450327614345185,0.023,0.016,1
"Zfp622",0.0303999402976799,0.317914389688561,0.03,0.022,1
"Eps15",0.0305089078934527,-0.114038433198109,0.201,0.208,1
"Wdr37",0.0305524251217406,0.182466760909141,0.088,0.074,1
"Slc38a10",0.0311241026764285,0.334806365988737,0.066,0.054,1
"Twf1",0.0311607650720426,0.184638154931404,0.071,0.059,1
"Gskip",0.0311672650464046,-0.299485254617776,0.068,0.08,1
"Kpna1",0.031175854300376,0.257996152338425,0.048,0.039,1
"5031434O11Rik",0.0312484606797922,-0.70671965351268,0.009,0.016,1
"Ppp1r37",0.0312547776557137,0.94388764639066,0.011,0.006,1
"Nlk",0.0313092902698542,-0.371940079288161,0.046,0.058,1
"Pbdc1",0.0313749297635199,0.808612913409613,0.014,0.008,1
"Nedd4l",0.0313756265319777,-0.278907430900741,0.077,0.088,1
"Lrp6",0.0314236830563055,0.880650573328448,0.013,0.007,1
"Ddit3",0.0314300703892038,-0.204292278942218,0.135,0.152,1
"Trdmt1",0.031869483226761,-0.501507377169664,0.026,0.035,1
"Ppp6r3",0.0322041239717022,0.22267927122389,0.124,0.107,1
"Kif15",0.0323361946208308,-0.480093857505876,0.023,0.033,1
"Mecp2",0.0323498494585993,-0.22586529104029,0.1,0.111,1
"Wdr19",0.0324389067579872,-0.752297318868889,0.01,0.016,1
"Gm568",0.0324853821582664,-0.714350202603093,0.012,0.018,1
"Nfia",0.0325463788909836,-0.32381449059979,0.059,0.071,1
"Hcfc1r1",0.0327538447696415,-0.237544739836236,0.088,0.1,1
"Fstl3",0.0328073657523829,-0.625746746941969,0.018,0.026,1
"Sh3bp1",0.0328242034294893,-0.188316310373873,0.176,0.196,1
"Kxd1",0.0328867538868501,-0.555712944506894,0.021,0.028,1
"Rnf20",0.0330119945960204,0.101578811981824,0.107,0.095,1
"Nhsl2",0.0333119271024153,-0.189416149370658,0.158,0.173,1
"Ncbp3",0.0333168513874504,0.215606773208032,0.113,0.096,1
"Zfp53",0.0333426384822222,-0.286023200853396,0.073,0.085,1
"Hnrnpll",0.033348716252764,-0.168243697050093,0.184,0.201,1
"Ssr3",0.03335197913858,0.197091260805235,0.138,0.119,1
"Gm43362",0.0333552280823649,-0.619104371426048,0.017,0.023,1
"Gm9843",0.033589312061585,-0.223889280904134,0.053,0.056,1
"Terf1",0.0335988726494301,0.61776775812627,0.024,0.017,1
"Gpr107",0.0339156800112946,0.202287033451037,0.054,0.044,1
"Rubcnl",0.0339580665636794,0.368886211041291,0.04,0.03,1
"H2bc6",0.0343441211317941,-0.251164465439717,0.091,0.106,1
"Asah1",0.0343472477453255,-0.102298981996497,0.22,0.227,1
"Rabgef1",0.0344230461170487,0.267475446185472,0.075,0.061,1
"S100a13",0.0346701583046584,0.333546453776045,0.066,0.054,1
"Zfp655",0.0346797299272119,-0.604516753232803,0.017,0.024,1
"Kpna2",0.0347340506538172,1.04239714860473,0.01,0.005,1
"Gm8013",0.0349961116733891,-0.382249554453022,0.034,0.042,1
"Mid1ip1",0.035130185666285,-0.184721315944417,0.151,0.17,1
"Axin1",0.0351778375561843,-0.301237734157156,0.053,0.06,1
"U2af2",0.0352511357047867,0.146832518505081,0.223,0.201,1
"Dnajc9",0.0352547005051241,-0.605958557668511,0.01,0.016,1
"Gm10243",0.0353308784850084,0.697494246006752,0.012,0.007,1
"Prkaca",0.0353646325724122,-0.330573899439232,0.06,0.073,1
"Arhgap11a",0.0354168973759969,0.124757961881742,0.05,0.042,1
"Becn1",0.0354936423310254,-0.130673146789227,0.202,0.213,1
"Ppig",0.0357315962412428,-0.165265109790703,0.16,0.18,1
"Ip6k2",0.0359438428390972,-0.290250984045266,0.058,0.067,1
"Ston2",0.0359883459132154,-0.197000877504611,0.112,0.122,1
"Tuba1b",0.0359982706444802,0.218546694695649,0.058,0.047,1
"Flvcr1",0.0360293104570993,-0.313358296006385,0.053,0.064,1
"Smpdl3a",0.0360953173486078,-0.108835207919325,0.298,0.312,1
"Eps8l1",0.0361059649939943,0.606849320392593,0.015,0.009,1
"B230219D22Rik",0.0361420743235028,0.249889089833619,0.101,0.085,1
"Tmed10",0.0361458349996452,-0.119762134364227,0.283,0.3,1
"Amn1",0.0363921974802042,-0.157134661689461,0.109,0.115,1
"Skint3",0.0364048354618593,-0.385190337289167,0.037,0.047,1
"Serpinb6a",0.0366770896249509,-0.393010996865793,0.03,0.04,1
"Diaph3",0.0367449975767623,-0.503984070337186,0.011,0.016,1
"Rsf1",0.0367488967685835,0.161659224932306,0.186,0.166,1
"Ubn1",0.0367517615835661,0.14320221231813,0.154,0.136,1
"Hspa2",0.0367848627622297,0.361155720527721,0.027,0.02,1
"Gm44292",0.0368617073202724,-0.125617087897765,0.237,0.251,1
"Clcn4",0.0369420361032607,0.332759535264311,0.061,0.049,1
"Dgat2",0.0369585843385997,0.104010704789461,0.19,0.172,1
"Cdkn2aip",0.0370343625947502,-0.155814847801118,0.063,0.065,1
"Xkr5",0.0370476182088555,-1.02486168287535,0.005,0.01,1
"Ggh",0.0370681564520512,0.387594947866177,0.038,0.029,1
"Ptp4a2",0.0371034231967166,0.11188618538284,0.286,0.262,1
"Cdc73",0.0371239039627066,0.17325033092404,0.121,0.105,1
"Dusp7",0.0371725514721645,0.22693134130401,0.098,0.082,1
"Rab26os",0.0372108607125245,0.858988275810422,0.012,0.007,1
"Rev3l",0.0372236133490433,0.138565880426271,0.088,0.076,1
"Cdkal1",0.0372608236012418,0.85399783710321,0.012,0.007,1
"Pja2",0.037285139434976,-0.266447243770519,0.072,0.083,1
"Scaf1",0.0375318146015561,-0.374041992140902,0.037,0.044,1
"Nradd",0.0375378957516382,-0.4296490265948,0.034,0.044,1
"Dgkd",0.0377026684878232,-0.314078543302131,0.067,0.081,1
"Uqcrq",0.0377743501309191,0.168269932667599,0.104,0.09,1
"Gpn3",0.0378086581526534,-0.620831395376502,0.016,0.023,1
"Zup1",0.0380704590021,-0.340536063165419,0.042,0.054,1
"Sugct",0.0381310511301518,-0.995913897696583,0.005,0.01,1
"Dynlt1c",0.0382061618594482,-0.217754536572336,0.049,0.052,1
"Dtymk",0.0383878678711664,-0.631854040696367,0.007,0.012,1
"Tmem131l",0.0384320611540736,0.191801442625805,0.128,0.11,1
"Stfa3",0.0385290467567866,0.571803749793964,0.017,0.011,1
"Ndufa10",0.0387382132000171,-0.405353969114019,0.024,0.032,1
"Yy1",0.0388386943404046,0.115847942752536,0.274,0.251,1
"Ttf2",0.0392538136184064,-0.946223230330286,0.006,0.011,1
"Cdc42ep4",0.0394502915025314,0.388733370025134,0.043,0.033,1
"Fnta",0.0395041907244411,0.349795703668786,0.054,0.043,1
"Naa16",0.0396809141668654,-0.449643503094317,0.032,0.042,1
"Ndufa13",0.0397775371401166,-0.282121340917977,0.048,0.06,1
"Ctps2",0.0401158528649916,-0.329288274652918,0.045,0.053,1
"Cpeb3",0.0402323459809961,-0.59768198721211,0.013,0.02,1
"Prkd2",0.040427130744232,0.180046992828956,0.106,0.091,1
"Parg",0.0404786724150009,0.248893088670044,0.066,0.054,1
"Cldn15",0.0405228490113195,-0.312176351976639,0.029,0.037,1
"Haao",0.0405446825104306,-0.398796899339079,0.034,0.043,1
"Mprip",0.0407147306804377,0.440797124573877,0.032,0.023,1
"Ap1s1",0.0407347437846468,-0.591324664625807,0.014,0.021,1
"Nup210",0.0408663210103242,1.0182014933794,0.01,0.006,1
"Nfkbil1",0.0408724395026521,-0.643468124323134,0.014,0.021,1
"Tmed4",0.0408819318838749,-0.454283233033095,0.029,0.038,1
"Rrbp1",0.0410036140440633,0.107115426065954,0.224,0.204,1
"Nploc4",0.0412120834146841,-0.381851888677953,0.038,0.046,1
"Shprh",0.0412486717549449,-0.587859301681306,0.017,0.024,1
"Ltb",0.0414183095659138,0.103644956690322,0.209,0.19,1
"Coq10b",0.0414958452126012,0.25534149404966,0.061,0.05,1
"Zmym1",0.0415672309578474,0.522531495371448,0.02,0.013,1
"Mocos",0.041606950295096,-0.145696293765218,0.124,0.131,1
"Supt5",0.0416220684222383,0.147907462798072,0.072,0.062,1
"Golga3",0.0416488543407059,-0.317730312728667,0.045,0.052,1
"Arhgap31",0.0416766362024315,-0.122448422278779,0.09,0.092,1
"Espl1",0.0417103688756178,-1.02803470116265,0.005,0.01,1
"Rab23",0.0417856734910995,-0.489074865278319,0.023,0.029,1
"Sufu",0.0417965925659076,-0.532203782312173,0.008,0.014,1
"Gm49767",0.0418110228494015,-0.65860993356155,0.012,0.018,1
"Atp5md",0.0418635260976825,0.311546547857021,0.061,0.049,1
"Snrpe",0.0419271200579453,0.606057458995321,0.021,0.014,1
"Ahcyl1",0.0419505011088456,-0.32763152877999,0.031,0.036,1
"Plagl2",0.0419816532269271,0.31035863419865,0.066,0.053,1
"Exoc6",0.0420536467773001,-0.178127203979412,0.097,0.101,1
"mt-Td",0.0422281277263149,0.481058277121705,0.034,0.025,1
"Ncoa6",0.0423415893622994,0.198515058273876,0.145,0.127,1
"Dnajb12",0.0424610763912642,0.247400766698624,0.045,0.035,1
"Acpp",0.042473750045318,-0.259206177928719,0.087,0.099,1
"Gm34680",0.0424813802290189,-0.508343495687585,0.024,0.033,1
"Alas1",0.0425124095803514,0.12397386348367,0.137,0.122,1
"Zfp809",0.0426513622305644,0.463288033062051,0.034,0.027,1
"Hnrnpm",0.0427647632589761,0.16328726915515,0.184,0.164,1
"Arl6ip5",0.0428458962070094,0.30717408809235,0.074,0.062,1
"Fam204a",0.0428796550319054,-0.440458264499709,0.034,0.043,1
"Rab37",0.0429195834876477,-0.424114275343022,0.03,0.04,1
"Dph3",0.0429215221596864,0.281253776334859,0.086,0.072,1
"Synj2bp",0.0429265241178487,0.593330719436566,0.021,0.014,1
"9230111E07Rik",0.0429634534104393,-0.927460412797458,0.007,0.012,1
"Brip1os",0.0430762024414339,0.382775350918926,0.045,0.035,1
"Dcaf7",0.043090625608565,-0.245028564326838,0.079,0.088,1
"Eed",0.0431644214089852,0.267180584019155,0.096,0.081,1
"Galnt3",0.043317305612201,-0.308007021268531,0.015,0.021,1
"Trim8",0.0434693905483041,0.14657420665444,0.11,0.096,1
"Pgam1",0.043661021270114,0.145921545403786,0.241,0.219,1
"C330007P06Rik",0.0436850976116797,-0.451016507453583,0.029,0.037,1
"Hdgf",0.0437374408829616,0.242109659345039,0.079,0.065,1
"Vopp1",0.0437792473689863,0.533197213597914,0.019,0.013,1
"Rbm38",0.0439793242235536,0.293715408919171,0.075,0.063,1
"Eif4g1",0.0442218450586579,0.273875905737697,0.081,0.07,1
"Odc1",0.0445090119912133,-0.659870494456189,0.012,0.016,1
"Gm8451",0.0446020395345673,-0.547434408471789,0.015,0.02,1
"Pik3r2",0.0446323605513943,-0.566595537179469,0.017,0.024,1
"Rps12-ps9",0.0447445585358386,0.19684927508881,0.034,0.027,1
"Mcu",0.0449970130176832,0.205663062918308,0.129,0.113,1
"Vamp1",0.0452660466091728,-0.629323677486705,0.012,0.019,1
"Zfp944",0.0453017555418841,-0.369811954595913,0.035,0.041,1
"Kcmf1",0.0455258760666043,0.1401617225332,0.19,0.17,1
"Gm45778",0.0455286149793151,-0.556776450808532,0.019,0.026,1
"Zdhhc6",0.0455337612789456,0.398298994548099,0.043,0.033,1
"Gm5781",0.0455541376111572,0.575942402113485,0.023,0.016,1
"Esyt2",0.0455641593497641,-0.153833783956275,0.184,0.199,1
"Cnot10",0.0458328033956714,-0.195512779740978,0.036,0.036,1
"Erp29",0.0458580913933224,-0.210142692657022,0.126,0.141,1
"2310022A10Rik",0.0460567937518898,0.760297789088814,0.014,0.009,1
"Got2",0.0461313431036742,0.109758173974275,0.154,0.139,1
"Fosl1",0.046180859397671,0.776811721717858,0.012,0.007,1
"Dnajb11",0.0462911617407599,-0.309882475324084,0.048,0.06,1
"Ndufb6",0.0463413579607558,0.426492597386965,0.035,0.028,1
"Cdc25a",0.0465766927843473,-0.397663032007159,0.012,0.017,1
"Snrpb2",0.0470449496130528,0.529579396213439,0.027,0.02,1
"Pknox1",0.0472048606551551,-0.307079884761257,0.07,0.082,1
"Bnip2",0.0475118326457855,0.143770890026473,0.183,0.163,1
"Scyl2",0.0475603259949262,-0.131520802424554,0.121,0.126,1
"Mrpl10",0.0479128683756047,-0.312359257178793,0.058,0.067,1
"Creb5",0.0480066091193352,0.677906452850787,0.018,0.012,1
"Nup153",0.0481149290585743,0.314199427720246,0.062,0.05,1
"Derl1",0.0481531595239447,-0.153102018563739,0.161,0.172,1
"Irf7",0.0482791094933193,-0.249548499907108,0.098,0.113,1
"Fndc3b",0.048326362685195,-0.120867564731081,0.287,0.307,1
"Prr7",0.0483610882044328,-0.427913317785485,0.03,0.038,1
"Zfp810",0.0484359304332739,-0.783976075802838,0.007,0.012,1
"Utrn",0.0486105820119655,-0.188663313094894,0.142,0.159,1
"Slbp",0.049244552272547,-0.332244263600546,0.051,0.061,1
"Psmd1",0.0495789679471678,-0.557552885997799,0.017,0.023,1
"Sertad1",0.0497252166444076,0.152019427763913,0.071,0.061,1
"Rinl",0.0497867765361763,0.144520786776464,0.176,0.157,1
"Ms4a3",0.0498357925537668,0.773452021545033,0.013,0.008,1
"Gm34455",0.0499224788537229,0.162538877551296,0.083,0.072,1
